Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
A tetrasaccharide linker sequence is required for GAG synthesis ,0.4713934424794023,2.5410991714616746,0.1839323467230444,0.7175686416130876,26,25,ILMN_1799815;ILMN_1789502;ILMN_1663042;ILMN_2051972;ILMN_1801516;ILMN_1663541;ILMN_1687301;ILMN_1787548;ILMN_2206746;ILMN_1739749;ILMN_1794072;ILMN_1688886;ILMN_1830462;ILMN_2210581;ILMN_2234605;ILMN_1815308;ILMN_1753523;ILMN_1805216;ILMN_1774208;ILMN_1784553;ILMN_1688184;ILMN_1666894;ILMN_1683211;ILMN_1732154;ILMN_1651642,ILMN_1799815;ILMN_1789502;ILMN_1663042;ILMN_2051972;ILMN_1801516;ILMN_1663541;ILMN_1687301;ILMN_1787548;ILMN_2206746
Synthesis of dolichyl-phosphate-glucose ,0.8783861317158981,2.5141882398373,0.21987315010570824,0.7177584068327988,1,1,ILMN_1669788,ILMN_1669788
Intracellular metabolism of fatty acids regulates insulin secretion ,0.8504948669082205,2.5372215862958307,0.1902834008097166,0.7182784556523729,2,2,ILMN_1666096;ILMN_1796094,ILMN_1666096;ILMN_1796094
Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages) ,0.9928281627802139,2.5422119626154256,0.005714285714285714,0.7184517624843306,1,1,ILMN_2053103,ILMN_2053103
"Transport of bile salts and organic acids, metal ions and amine compounds ",0.33442699251508345,2.5153188953017307,0.3129411764705882,0.7185575013999899,99,81,ILMN_1730977;ILMN_1699357;ILMN_1750394;ILMN_2053103;ILMN_2382505;ILMN_2050911;ILMN_1774869;ILMN_1707710;ILMN_1730639;ILMN_2070003;ILMN_1700695;ILMN_1744003;ILMN_1778374;ILMN_1704672;ILMN_1663723;ILMN_1710543;ILMN_1744191;ILMN_1805561;ILMN_1789999;ILMN_1735386;ILMN_1792933;ILMN_1664320;ILMN_1669335;ILMN_2258471;ILMN_1803748;ILMN_1670325;ILMN_2067852;ILMN_1813964;ILMN_2172890;ILMN_1774779;ILMN_2408748;ILMN_1778687;ILMN_1673586;ILMN_1811410;ILMN_1785549;ILMN_1706615;ILMN_1656129;ILMN_1697412;ILMN_1693912;ILMN_1783756;ILMN_1802131;ILMN_1715668;ILMN_1798577;ILMN_1762410;ILMN_2324109;ILMN_1780222;ILMN_1724021;ILMN_1658519;ILMN_2228780;ILMN_1715742;ILMN_1792744;ILMN_1741502;ILMN_2405391;ILMN_2383077;ILMN_1783672;ILMN_1757052;ILMN_1810053;ILMN_2151168;ILMN_1726704;ILMN_1658498;ILMN_1787813;ILMN_1805807;ILMN_1676192;ILMN_1771987;ILMN_1714523;ILMN_1745034;ILMN_1765607;ILMN_2116714;ILMN_1695316;ILMN_1810025;ILMN_1804562;ILMN_1813206;ILMN_1731165;ILMN_1714445;ILMN_1747197;ILMN_1656186;ILMN_1741165;ILMN_2364022;ILMN_1659166;ILMN_1706813;ILMN_1764629,ILMN_1730977;ILMN_1699357;ILMN_1750394;ILMN_2053103;ILMN_2382505;ILMN_2050911;ILMN_1774869;ILMN_1707710;ILMN_1730639;ILMN_2070003;ILMN_1700695;ILMN_1744003;ILMN_1778374;ILMN_1704672
Fructose catabolism ,0.7362416593124295,2.5184516770799843,0.27442827442827444,0.7188597384363521,4,4,ILMN_1678619;ILMN_1791222;ILMN_2096372;ILMN_1678173,ILMN_1678619;ILMN_1791222;ILMN_2096372
RET signaling ,-0.32784244276681307,-1.6221437542130106,0.6368515205724508,0.7200857681345847,40,40,ILMN_2334359;ILMN_1706301;ILMN_1776519;ILMN_1878019;ILMN_2396639;ILMN_1789887;ILMN_1798582;ILMN_1742521;ILMN_1703222;ILMN_1726565;ILMN_1771523;ILMN_1689057;ILMN_1666910;ILMN_1700086;ILMN_1808368;ILMN_1692895;ILMN_1774261;ILMN_1701967;ILMN_1779047;ILMN_1705396;ILMN_1786195;ILMN_1656300;ILMN_1762952;ILMN_1662492;ILMN_2083469;ILMN_1778253;ILMN_1805903;ILMN_2317580;ILMN_1770905;ILMN_2382906;ILMN_2339655;ILMN_1778236;ILMN_2340919;ILMN_1763347;ILMN_1766275;ILMN_1728572;ILMN_1771800;ILMN_1767135;ILMN_1810716;ILMN_1665319,ILMN_2317580;ILMN_1770905;ILMN_2382906;ILMN_2339655;ILMN_1778236;ILMN_2340919;ILMN_1763347;ILMN_1766275;ILMN_1728572;ILMN_1771800;ILMN_1767135;ILMN_1810716;ILMN_1665319
HS-GAG biosynthesis ,0.4196312639985339,2.5158684716890045,0.30275229357798167,0.7202489035934793,31,29,ILMN_1789502;ILMN_1714349;ILMN_1663042;ILMN_2051972;ILMN_1801516;ILMN_2206344;ILMN_1787548;ILMN_1807283;ILMN_2214117;ILMN_1802523;ILMN_1712475;ILMN_1710416;ILMN_1688886;ILMN_1721429;ILMN_2415583;ILMN_1706571;ILMN_2234605;ILMN_1801769;ILMN_1738987;ILMN_1815308;ILMN_1665998;ILMN_1753523;ILMN_1761163;ILMN_1805216;ILMN_1784553;ILMN_1692056;ILMN_1761259;ILMN_2129927;ILMN_1651642,ILMN_1789502;ILMN_1714349;ILMN_1663042;ILMN_2051972;ILMN_1801516;ILMN_2206344;ILMN_1787548;ILMN_1807283;ILMN_2214117
Beta oxidation of butanoyl-CoA to acetyl-CoA ,0.7602529314313655,2.510044532581371,0.2863157894736842,0.7216070042296515,4,3,ILMN_1718132;ILMN_1719906;ILMN_1784933,ILMN_1718132;ILMN_1719906
PKA-mediated phosphorylation of key metabolic factors ,0.7376705012010981,2.5082320476548277,0.2650103519668737,0.7217394719887932,4,4,ILMN_1741600;ILMN_1771523;ILMN_1808368;ILMN_1786195,ILMN_1741600;ILMN_1771523
Hormone ligand-binding receptors ,-0.4677421862955351,-1.618825728481514,0.6363636363636364,0.7223316141506433,11,8,ILMN_1734176;ILMN_2333449;ILMN_1766204;ILMN_2415393;ILMN_2314121;ILMN_1788098;ILMN_2354285;ILMN_1745991,ILMN_2354285;ILMN_1745991
Elastic fibre formation ,-0.3396735860726637,-1.6190150660227696,0.5936395759717314,0.7227339592815676,44,40,ILMN_1796755;ILMN_1734950;ILMN_1676799;ILMN_1709734;ILMN_1653203;ILMN_1766914;ILMN_1783182;ILMN_1733415;ILMN_1660306;ILMN_1711439;ILMN_1721769;ILMN_1691127;ILMN_1722713;ILMN_2352917;ILMN_2350634;ILMN_1777121;ILMN_1789846;ILMN_1778237;ILMN_1791688;ILMN_2169439;ILMN_2245087;ILMN_2129668;ILMN_1670899;ILMN_1733515;ILMN_1757506;ILMN_1664176;ILMN_1656321;ILMN_1792679;ILMN_1790228;ILMN_1795266;ILMN_1695880;ILMN_1723467;ILMN_1812526;ILMN_1741566;ILMN_1796471;ILMN_1722718;ILMN_1697268;ILMN_2179083;ILMN_1732921;ILMN_1719755,ILMN_1790228;ILMN_1795266;ILMN_1695880;ILMN_1723467;ILMN_1812526;ILMN_1741566;ILMN_1796471;ILMN_1722718;ILMN_1697268;ILMN_2179083;ILMN_1732921;ILMN_1719755
Defective ABCG5 causes sitosterolemia ,-0.6029670915128009,-1.617618885450352,0.8296146044624746,0.723000763418276,1,1,ILMN_1680309,ILMN_1680309
Signaling by NODAL ,-0.38311879749493105,-1.6123195276259679,0.6342342342342342,0.7231498953628981,19,19,ILMN_1682738;ILMN_1802550;ILMN_1798808;ILMN_1917316;ILMN_1871124;ILMN_1786544;ILMN_1751036;ILMN_1668099;ILMN_1660317;ILMN_2115143;ILMN_1681703;ILMN_1712537;ILMN_1782862;ILMN_1728642;ILMN_2112301;ILMN_1790228;ILMN_2230178;ILMN_1781256;ILMN_1741477,ILMN_2112301;ILMN_1790228;ILMN_2230178;ILMN_1781256;ILMN_1741477
GP1b-IX-V activation signalling ,-0.4137280611973218,-1.613999359595791,0.7071290944123314,0.7231740490849369,11,10,ILMN_1752755;ILMN_2104356;ILMN_1789627;ILMN_1689057;ILMN_1743290;ILMN_1778253;ILMN_1753575;ILMN_1687335;ILMN_1813489;ILMN_1801928,ILMN_1687335;ILMN_1813489;ILMN_1801928
MET receptor recycling ,-0.4440079090130007,-1.6123948461831246,0.6660377358490566,0.7236726889926556,9,8,ILMN_2109994;ILMN_1742521;ILMN_1666910;ILMN_1718832;ILMN_1803302;ILMN_1690122;ILMN_1675982;ILMN_1715175,ILMN_1803302;ILMN_1690122;ILMN_1675982;ILMN_1715175
Prostacyclin signalling through prostacyclin receptor ,-0.37969430689346784,-1.6129312288448563,0.6029143897996357,0.7236824987637777,19,18,ILMN_1782419;ILMN_1673380;ILMN_1730256;ILMN_1806147;ILMN_1760320;ILMN_1728107;ILMN_1652003;ILMN_1807925;ILMN_1693269;ILMN_1747023;ILMN_1658928;ILMN_2115336;ILMN_2091100;ILMN_2129545;ILMN_1671237;ILMN_1769191;ILMN_1701854;ILMN_1804357,ILMN_2129545;ILMN_1671237;ILMN_1769191;ILMN_1701854;ILMN_1804357
Formation of Incision Complex in GG-NER ,-0.34170653203580664,-1.6151973190672997,0.5853658536585366,0.7236989658358322,50,42,ILMN_1790807;ILMN_1742250;ILMN_1778917;ILMN_1695645;ILMN_1814966;ILMN_1780598;ILMN_2083243;ILMN_1787591;ILMN_1660817;ILMN_1739497;ILMN_1793651;ILMN_1691485;ILMN_1760209;ILMN_1725529;ILMN_2192394;ILMN_1662772;ILMN_1722662;ILMN_2191428;ILMN_1795495;ILMN_1815859;ILMN_1716895;ILMN_2331501;ILMN_1748105;ILMN_1725666;ILMN_1691535;ILMN_2380453;ILMN_1726693;ILMN_2379835;ILMN_1738150;ILMN_1782977;ILMN_1753582;ILMN_1666670;ILMN_2048326;ILMN_2354237;ILMN_1740216;ILMN_1751571;ILMN_1695792;ILMN_1795719;ILMN_1770515;ILMN_1725642;ILMN_1800308;ILMN_1786016,ILMN_1738150;ILMN_1782977;ILMN_1753582;ILMN_1666670;ILMN_2048326;ILMN_2354237;ILMN_1740216;ILMN_1751571;ILMN_1695792;ILMN_1795719;ILMN_1770515;ILMN_1725642;ILMN_1800308;ILMN_1786016
Mitochondrial iron-sulfur cluster biogenesis ,-0.40627970844323374,-1.6140173209240496,0.6717267552182163,0.7237609089423914,12,12,ILMN_2136635;ILMN_2409062;ILMN_1796165;ILMN_2219556;ILMN_1790472;ILMN_1774826;ILMN_2198812;ILMN_1740927;ILMN_1811696;ILMN_1744628;ILMN_1761314;ILMN_1715969,ILMN_1761314;ILMN_1715969
Nonhomologous End-Joining (NHEJ) ,-0.3101817625316161,-1.6156939572843902,0.6325088339222615,0.7237627385762229,77,65,ILMN_1716973;ILMN_1664440;ILMN_1745787;ILMN_2224990;ILMN_1758623;ILMN_1732071;ILMN_1736820;ILMN_1691188;ILMN_1802905;ILMN_2053992;ILMN_1759789;ILMN_2115340;ILMN_1676580;ILMN_1687947;ILMN_1680937;ILMN_1793651;ILMN_1764986;ILMN_2358041;ILMN_2363489;ILMN_1751120;ILMN_2108779;ILMN_2285713;ILMN_1713436;ILMN_2379695;ILMN_1708789;ILMN_1775925;ILMN_2119320;ILMN_1680193;ILMN_1658636;ILMN_2105983;ILMN_1813475;ILMN_1748290;ILMN_2183216;ILMN_1652998;ILMN_1696214;ILMN_1716195;ILMN_1707173;ILMN_2296335;ILMN_1670033;ILMN_1681542;ILMN_1680714;ILMN_2379835;ILMN_1713630;ILMN_1782329;ILMN_1672178;ILMN_1723111;ILMN_1688666;ILMN_1813314;ILMN_1808907;ILMN_1750180;ILMN_1779373;ILMN_2396813;ILMN_2165369;ILMN_1697546;ILMN_2334121;ILMN_1847965;ILMN_1678464;ILMN_2074258;ILMN_1743097;ILMN_1658702;ILMN_1755758;ILMN_1770515;ILMN_1814122;ILMN_2075334;ILMN_1785756,ILMN_2379835;ILMN_1713630;ILMN_1782329;ILMN_1672178;ILMN_1723111;ILMN_1688666;ILMN_1813314;ILMN_1808907;ILMN_1750180;ILMN_1779373;ILMN_2396813;ILMN_2165369;ILMN_1697546;ILMN_2334121;ILMN_1847965;ILMN_1678464;ILMN_2074258;ILMN_1743097;ILMN_1658702;ILMN_1755758;ILMN_1770515;ILMN_1814122;ILMN_2075334;ILMN_1785756
Activation of NMDA receptors and postsynaptic events ,-0.3193002568865021,-1.614400490996703,0.5024875621890548,0.7239730974453511,97,90,ILMN_2310814;ILMN_1793522;ILMN_1667260;ILMN_1806293;ILMN_1660372;ILMN_1778242;ILMN_1742073;ILMN_1652464;ILMN_1751984;ILMN_1768595;ILMN_1679482;ILMN_2315208;ILMN_1810554;ILMN_1676215;ILMN_1702501;ILMN_1699798;ILMN_1668778;ILMN_1811515;ILMN_2215640;ILMN_2140990;ILMN_1771523;ILMN_1663444;ILMN_1753377;ILMN_1782043;ILMN_1684850;ILMN_2277077;ILMN_2038775;ILMN_1681888;ILMN_1666625;ILMN_1710280;ILMN_2203299;ILMN_2359789;ILMN_1743021;ILMN_1677635;ILMN_2227790;ILMN_1808368;ILMN_1691849;ILMN_1783889;ILMN_2251452;ILMN_1779386;ILMN_1670385;ILMN_1666445;ILMN_2182656;ILMN_1807968;ILMN_1659086;ILMN_1810593;ILMN_1740655;ILMN_1705686;ILMN_1654422;ILMN_1653728;ILMN_1780769;ILMN_1701958;ILMN_2178994;ILMN_1786195;ILMN_1754440;ILMN_2322100;ILMN_1895745;ILMN_1708508;ILMN_1767168;ILMN_1778253;ILMN_1706677;ILMN_1716754;ILMN_1793659;ILMN_2321301;ILMN_1733155;ILMN_1758400;ILMN_1699854;ILMN_1786021;ILMN_2359601;ILMN_2059535;ILMN_2382758;ILMN_1737252;ILMN_1728071;ILMN_1675984;ILMN_1682459;ILMN_1683415;ILMN_1806294;ILMN_1680874;ILMN_1908923;ILMN_1674390;ILMN_1654773;ILMN_1791726;ILMN_1702636;ILMN_1797531;ILMN_1784300;ILMN_2148819;ILMN_1742167;ILMN_1721868;ILMN_1775759;ILMN_1786834,ILMN_2321301;ILMN_1733155;ILMN_1758400;ILMN_1699854;ILMN_1786021;ILMN_2359601;ILMN_2059535;ILMN_2382758;ILMN_1737252;ILMN_1728071;ILMN_1675984;ILMN_1682459;ILMN_1683415;ILMN_1806294;ILMN_1680874;ILMN_1908923;ILMN_1674390;ILMN_1654773;ILMN_1791726;ILMN_1702636;ILMN_1797531;ILMN_1784300;ILMN_2148819;ILMN_1742167;ILMN_1721868;ILMN_1775759;ILMN_1786834
Response to elevated platelet cytosolic Ca2+ ,0.32603667920048207,2.5033939647995047,0.2540415704387991,0.7241756143392433,140,128,ILMN_1683576;ILMN_1837428;ILMN_1719599;ILMN_1729237;ILMN_1795839;ILMN_1781623;ILMN_1658333;ILMN_1682176;ILMN_1796734;ILMN_1777190;ILMN_1778242;ILMN_2159453;ILMN_1785071;ILMN_1701461;ILMN_1773865;ILMN_1782939;ILMN_1788874;ILMN_1752755;ILMN_1758229;ILMN_1779558;ILMN_1753468;ILMN_1660114;ILMN_2056087;ILMN_1718525;ILMN_1717163;ILMN_1715417;ILMN_2404154;ILMN_1704529;ILMN_1658800;ILMN_1815951;ILMN_1699867;ILMN_2348194;ILMN_1690733;ILMN_1659688;ILMN_1775822;ILMN_1690884;ILMN_1710482;ILMN_1796094;ILMN_1736007;ILMN_1711245;ILMN_1686116;ILMN_1693136;ILMN_1701204;ILMN_1810844;ILMN_1736700;ILMN_1801814;ILMN_1680313;ILMN_2370622;ILMN_1707612;ILMN_1801586;ILMN_1730625;ILMN_1711566;ILMN_1766668;ILMN_1783158;ILMN_1695423;ILMN_1659072;ILMN_1689518;ILMN_1698587;ILMN_2381945;ILMN_1778237;ILMN_2315044;ILMN_2114972;ILMN_1671928;ILMN_1652056;ILMN_1757461;ILMN_1744381;ILMN_2069615;ILMN_1764168;ILMN_1662438;ILMN_1759631;ILMN_2129668;ILMN_1654422;ILMN_1753729;ILMN_1721888;ILMN_1761511;ILMN_1685982;ILMN_1739812;ILMN_2193936;ILMN_1764185;ILMN_1667058;ILMN_2222688;ILMN_1767281;ILMN_1675844;ILMN_2047206;ILMN_1670305;ILMN_1699022;ILMN_1745607;ILMN_1716563;ILMN_1813641;ILMN_1696643;ILMN_2107991;ILMN_1797604;ILMN_2413527;ILMN_2122374;ILMN_1741003;ILMN_2232177;ILMN_1673609;ILMN_2404063;ILMN_1790533;ILMN_1740005;ILMN_1749109;ILMN_1794364;ILMN_1709233;ILMN_1696584;ILMN_1698715;ILMN_1680364;ILMN_1781256;ILMN_1812526;ILMN_2183510;ILMN_2194009;ILMN_1747744;ILMN_1687335;ILMN_1694475;ILMN_1768425;ILMN_1705617;ILMN_2368773;ILMN_1760347;ILMN_1725534;ILMN_2366330;ILMN_1731785;ILMN_1795762;ILMN_1777483;ILMN_1803882;ILMN_1771800;ILMN_1784300;ILMN_2151817;ILMN_1691892;ILMN_1727194,ILMN_1683576;ILMN_1837428;ILMN_1719599;ILMN_1729237;ILMN_1795839;ILMN_1781623;ILMN_1658333;ILMN_1682176;ILMN_1796734;ILMN_1777190;ILMN_1778242;ILMN_2159453;ILMN_1785071;ILMN_1701461;ILMN_1773865;ILMN_1782939;ILMN_1788874;ILMN_1752755;ILMN_1758229;ILMN_1779558;ILMN_1753468;ILMN_1660114;ILMN_2056087;ILMN_1718525;ILMN_1717163;ILMN_1715417;ILMN_2404154;ILMN_1704529;ILMN_1658800;ILMN_1815951;ILMN_1699867;ILMN_2348194;ILMN_1690733;ILMN_1659688;ILMN_1775822;ILMN_1690884;ILMN_1710482;ILMN_1796094;ILMN_1736007;ILMN_1711245;ILMN_1686116
GPVI-mediated activation cascade ,-0.3431145421902905,-1.61575118136795,0.6211849192100538,0.7243081273679399,49,34,ILMN_1802205;ILMN_1701308;ILMN_1810554;ILMN_2290068;ILMN_2104356;ILMN_1781290;ILMN_1726565;ILMN_1664122;ILMN_2386982;ILMN_1689057;ILMN_2359789;ILMN_1670490;ILMN_1745103;ILMN_1794781;ILMN_1675156;ILMN_1692895;ILMN_2307407;ILMN_1681067;ILMN_1705396;ILMN_2281320;ILMN_1732269;ILMN_2279844;ILMN_1770433;ILMN_1783645;ILMN_1717334;ILMN_1709795;ILMN_1778236;ILMN_1739792;ILMN_1658962;ILMN_2123743;ILMN_1763347;ILMN_2059549;ILMN_1815719;ILMN_1781155,ILMN_1717334;ILMN_1709795;ILMN_1778236;ILMN_1739792;ILMN_1658962;ILMN_2123743;ILMN_1763347;ILMN_2059549;ILMN_1815719;ILMN_1781155
Defective ST3GAL3 causes MCT12 and EIEE15 ,0.6390465966408209,2.4997467493974743,0.2706611570247934,0.7247788847249942,7,7,ILMN_1749846;ILMN_1789639;ILMN_2167805;ILMN_2151304;ILMN_2350315;ILMN_1707380;ILMN_1740675,ILMN_1749846;ILMN_1789639;ILMN_2167805
Hydrolysis of LPE ,0.916663251506082,2.501396359016065,0.1659919028340081,0.724789497652552,1,1,ILMN_1701111,ILMN_1701111
BBSome-mediated cargo-targeting to cilium ,0.47289985486638797,2.504315877564086,0.24086021505376345,0.7251875094141771,22,21,ILMN_1762466;ILMN_1800590;ILMN_1652309;ILMN_1815705;ILMN_2166972;ILMN_1767612;ILMN_1803197;ILMN_1706246;ILMN_1711053;ILMN_1741985;ILMN_2352159;ILMN_1908458;ILMN_1685096;ILMN_1872864;ILMN_1679382;ILMN_1776656;ILMN_2313434;ILMN_1717868;ILMN_1776073;ILMN_2334989;ILMN_1782098,ILMN_1762466;ILMN_1800590;ILMN_1652309;ILMN_1815705;ILMN_2166972;ILMN_1767612
Transport of inorganic cations/anions and amino acids/oligopeptides ,0.3233483344479193,2.4834792988606917,0.32387706855791965,0.7269055234953827,108,99,ILMN_1807894;ILMN_1656904;ILMN_1800425;ILMN_2303669;ILMN_1747395;ILMN_1658917;ILMN_1760087;ILMN_1778242;ILMN_2059452;ILMN_2350801;ILMN_1808354;ILMN_1854570;ILMN_1769911;ILMN_1785380;ILMN_1712023;ILMN_1780924;ILMN_1754864;ILMN_1698846;ILMN_1734897;ILMN_1672662;ILMN_1659991;ILMN_1712786;ILMN_1701655;ILMN_1738849;ILMN_1651799;ILMN_1735445;ILMN_1690625;ILMN_1770629;ILMN_1672930;ILMN_2391900;ILMN_1811221;ILMN_1794890;ILMN_2129910;ILMN_2391169;ILMN_2084059;ILMN_1663519;ILMN_1813763;ILMN_1813964;ILMN_1673586;ILMN_2401457;ILMN_1767842;ILMN_2411317;ILMN_2369571;ILMN_1786045;ILMN_1810346;ILMN_1807719;ILMN_1748979;ILMN_1711275;ILMN_1815949;ILMN_1754247;ILMN_1754053;ILMN_1772809;ILMN_1722716;ILMN_1679731;ILMN_2324109;ILMN_1724021;ILMN_1750981;ILMN_1688162;ILMN_1684434;ILMN_1681087;ILMN_1697512;ILMN_1704629;ILMN_1679011;ILMN_1699520;ILMN_1695058;ILMN_1739366;ILMN_1758315;ILMN_1652465;ILMN_1804090;ILMN_1715850;ILMN_2112730;ILMN_1793182;ILMN_2078389;ILMN_1655892;ILMN_1687958;ILMN_1655229;ILMN_1734550;ILMN_1707720;ILMN_2171471;ILMN_1774806;ILMN_2324561;ILMN_2415277;ILMN_1801491;ILMN_2085862;ILMN_1682054;ILMN_1767992;ILMN_1787127;ILMN_2317658;ILMN_2124471;ILMN_1672382;ILMN_1810275;ILMN_2211739;ILMN_2082324;ILMN_1659166;ILMN_2184109;ILMN_1706813;ILMN_1782938;ILMN_1683859;ILMN_1720373,ILMN_1807894;ILMN_1656904;ILMN_1800425;ILMN_2303669;ILMN_1747395;ILMN_1658917;ILMN_1760087;ILMN_1778242;ILMN_2059452;ILMN_2350801;ILMN_1808354;ILMN_1854570;ILMN_1769911;ILMN_1785380;ILMN_1712023;ILMN_1780924;ILMN_1754864;ILMN_1698846;ILMN_1734897;ILMN_1672662;ILMN_1659991;ILMN_1712786;ILMN_1701655;ILMN_1738849;ILMN_1651799;ILMN_1735445;ILMN_1690625;ILMN_1770629;ILMN_1672930;ILMN_2391900
Resolution of AP sites via the single-nucleotide replacement pathway ,0.7653220836138369,2.496430045077046,0.303347280334728,0.7276073677861695,3,3,ILMN_1751743;ILMN_1767894;ILMN_1661886,ILMN_1751743;ILMN_1767894
RUNX2 regulates bone development ,0.44746343049999876,2.4799103408981655,0.2109704641350211,0.7276231135606644,30,30,ILMN_1767351;ILMN_1771962;ILMN_1667260;ILMN_1701308;ILMN_1670540;ILMN_1710284;ILMN_1738657;ILMN_1696591;ILMN_1772455;ILMN_1716651;ILMN_1727577;ILMN_1788203;ILMN_1689461;ILMN_1773497;ILMN_1708922;ILMN_1767068;ILMN_1755818;ILMN_1719543;ILMN_1801953;ILMN_2399489;ILMN_1798546;ILMN_1764396;ILMN_1778253;ILMN_1706677;ILMN_1700604;ILMN_1709479;ILMN_2225548;ILMN_1741477;ILMN_1682034;ILMN_1691466,ILMN_1767351;ILMN_1771962;ILMN_1667260;ILMN_1701308;ILMN_1670540;ILMN_1710284;ILMN_1738657;ILMN_1696591;ILMN_1772455;ILMN_1716651
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells ,0.6993991221138007,2.4811270563864034,0.3312368972746331,0.7280572319521886,4,4,ILMN_1797668;ILMN_1692280;ILMN_1669425;ILMN_1765244,ILMN_1797668;ILMN_1692280;ILMN_1669425
NR1D1 (REV-ERBA) represses gene expression ,0.8001639344262599,2.4837959899647246,0.2,0.7288718905644564,3,3,ILMN_1772455;ILMN_2186369;ILMN_1708249,ILMN_1772455;ILMN_2186369;ILMN_1708249
