,log2FoldChange,lfcSE
FAM156B,0.0333837706640986,0.39455773071285605
RP3-466P17.2,0.012796335616973001,0.262397116717598
AC069277.2,0.0127963352024761,0.262397113267318
GAST,0.0747126047254688,0.5061797894017871
HTR6,0.0128294372159393,0.26239612229687304
AC067969.1,0.0127632320504778,0.26239808656228897
CPO,0.0490903063763368,0.448717110431736
LRRTM1,0.0434439862396427,0.43670450084879
ANKRD20A2,0.0179786305019373,0.305048329878865
RP11-142M10.2,0.0614134340053589,0.48282640550662
CTD-2017F17.1,0.0128294381963399,0.26239613053155
ACMSD,0.0127632320504778,0.26239808656228897
CTC-209H22.3,0.0229767312791744,0.339138113123659
RP11-235G24.3,0.0127418148962878,0.26239531638100305
RP11-51J9.6,0.0654048315149627,0.491654883874758
RP11-15E1.5,0.0204439092846214,0.322625485354322
KRT4,0.0128294397221968,0.262396143347072
CTD-3096M3.1,0.0127963340853137,0.262397103907108
STH,0.0229772871111065,0.339141661306921
RP11-456O19.5,0.0127963340853137,0.262397103907108
PRICKLE2-AS3,0.0229761830190443,0.339134612958837
RP1-86D1.5,0.0179787336959259,0.30504911425558096
JADRR,0.030763789692308,0.38219244410834796
FAM92B,0.017973810392572,0.30652308992981103
IGHV3-71,0.0127419178760149,0.262395630651942
IFNG-AS1,0.0187069074227816,0.309455445885294
SFTPA2,0.0127632320504778,0.26239808656228897
NXPE4,0.0127963340853137,0.262397103907108
CTC-756D1.2,0.0127963340853137,0.262397103907108
GRIN3A,0.128301241121029,0.5173049885321379
RP5-837M10.4,0.0127632320504778,0.26239808656228897
RP11-458D21.1,0.0383524637242738,0.416642552252656
AC004448.2,0.0179785157565949,0.305047456961956
ODF4,0.0128625750635042,0.262395413495641
KB-51A8.1,0.0154944554716125,0.28641807933874497
RP1-90G24.10,0.0127963340853137,0.262397103907108
RP11-54O15.3,0.0383522576161408,0.416641706789504
RP11-514D23.3,0.0179794978902989,0.30505492809711304
RP11-955H22.1,0.0127632320504778,0.26239808656228897
RP11-202A13.1,0.012796334339890001,0.262397106057395
TEX36,0.01560006526023,0.286415672799894
RP11-307B6.3,0.0934798270558047,0.521753616069641
GOLGA6L22,0.0127632320504778,0.26239808656228897
CCL15-CCL14,0.18194309343827603,0.463386918300249
NT5C1A,0.0281472029339045,0.3688599851027539
RP11-322E11.2,0.0279596901974329,0.368866194263767
RP11-358B23.1,0.0786130458529043,0.5107424591376329
CTB-118P15.2,0.0127632320504778,0.26239808656228897
AC004862.6,0.0160496633474211,0.28946757589350103
CTB-78F1.1,0.0179795563273906,0.305055373507229
RP11-446E24.4,0.015493780975646998,0.28641239784511796
CTC-527H23.2,0.0128294386904621,0.262396134636857
ANKRD24,0.0252031114108897,0.35451795497515
RP11-678G14.2,0.0535332223157632,0.465677761461524
CTD-2012K14.2,0.0253744350038715,0.354516006987705
CTC-487M23.5,0.0204444852607734,0.32262949058242896
AC113618.1,0.0126541923653585,0.262394512610089
C21orf62,0.138234374764466,0.5100261376198401
AC007040.6,0.0253743854654501,0.35451571335147797
RP11-121A14.2,0.0128294384499613,0.262396132682862
ASZ1,0.0127087128800387,0.262396298783779
AL022476.2,0.075628646788306,0.505952142683383
RP11-84D1.2,0.036270083328548995,0.40679918726148606
CLDN24,0.0127087128800387,0.262396298783779
RP11-274J16.5,0.0127418148688523,0.262395316148522
AC015971.2,0.0586377135922944,0.47768443938050603
RP11-16L21.7,0.013342569352872,0.26688769049601
IGLV1-47,0.0134255910796254,0.262385295262349
MT1B,0.0513978094103573,0.45903068046074896
TMEM249,0.0177352488957949,0.30504892957394897
RP11-402G3.3,0.0127632320504778,0.26239808656228897
UPK1A-AS1,0.0133424616397925,0.266886694908852
RP11-122C21.1,0.0133424052201893,0.266886173080734
CTB-49A3.2,0.0127087128800387,0.262396298783779
RP11-347I19.8,0.0127632320504778,0.26239808656228897
GS1-114I9.3,0.0154941882357317,0.286415827483748
PROX2,0.0255468902758373,0.35452076314680797
RP11-847H18.3,0.012829437059792,0.262396120953531
CALR3,0.0127087128800387,0.262396298783779
SHBG,0.065830473533286,0.49165597031515396
GRM4,0.0359998548877633,0.406017758642897
SLC28A1,0.0156003427093965,0.28641799257906897
GRIN2B,0.012862574811006,0.262395401310156
CHRDL2,0.0375841164267497,0.416643284252998
RP11-59H7.4,0.0659348996503598,0.49205669288033205
GCNT7,0.012796334339890001,0.262397106057395
RP11-89C3.3,0.0133427896881707,0.266889728819711
RP11-359J14.2,0.0127418148688523,0.262395316148522
CTD-2588E21.1,0.11864403321444199,0.521475571280313
CCDC33,0.0128294381963399,0.26239613053155
CTB-37A13.1,0.0127632320504778,0.26239808656228897
RP11-266K4.9,0.10416286427249001,0.5246982642950461
SERF1A,0.145606374947336,0.502699843831825
RP11-384O8.1,0.0204439550866443,0.322625803059788
XXbac-B444P24.14,0.0128294384499613,0.262396132682862
CTAGE9,0.0127632320504778,0.26239808656228897
SMIM17,0.0445769352540115,0.43722813907510205
CSTF3-AS1,0.0128294386904621,0.262396134636857
RP11-304F15.7,0.0127632320504778,0.26239808656228897
SLCO1A2,0.0178568262041271,0.305047749061793
LRRTM3,0.0492791623903639,0.45353809715290794
RP11-709D24.5,0.0229767851772321,0.339138457072429
ALAS2,0.012796334339890001,0.262397106057395
AC123512.3,0.0127963341128529,0.262397104139594
RP11-575A19.2,0.0128294377564977,0.262396126842306
SLC25A52,0.0133424042449899,0.26688616440894297
RP1-149A16.12,0.0203055876876928,0.32262370187664596
RP11-160E2.19,0.0333824462750874,0.39455151231600105
RP11-469J4.3,0.0127632320504778,0.26239808656228897
RP11-136K14.3,0.0127963341128529,0.262397104139594
RP11-203J24.8,0.015600193410353002,0.286416743104438
LINC00482,0.0690351333900964,0.499271457954147
CTD-2260A17.3,0.0463553371471912,0.44406436475833505
KB-1125A3.11,0.0726251478406044,0.502581401421325
DGKB,0.153359391265289,0.49465094516152003
CTC-461F20.1,0.0128294382237777,0.26239613076416
RP11-56F10.3,0.0127632320504778,0.26239808656228897
RP5-856G1.1,0.0127632320504778,0.26239808656228897
RP1-37C10.3,0.022510427901744,0.33912529880718895
HTR3A,0.0127632320504778,0.26239808656228897
HHLA2,0.0228216999583423,0.339136476845077
DRD2,0.0127963340853137,0.262397103907108
ZNF99,0.0128294373644597,0.262396123551428
AC002115.9,0.0127632320504778,0.26239808656228897
LINC00687,0.0127632320504778,0.26239808656228897
RP11-204N11.1,0.0127632320504778,0.26239808656228897
TTPA,0.0357598889961414,0.4060155241632511
RP11-418J17.3,0.0133422966088401,0.266885169525921
AC084809.3,0.0336483765309234,0.39540017803481897
RP11-521C20.5,0.0281489093029946,0.368869273258065
RP11-799M12.2,0.0333845553710363,0.394561411652024
RP11-190D6.2,0.0127632320504778,0.26239808656228897
RP11-455P21.3,0.0155998940023564,0.286414240580313
RP11-276M12.1,0.0559658175336199,0.471774578782803
AC092675.3,0.0127632320504778,0.26239808656228897
CEACAM16,0.0279595828310513,0.368865605104933
LINC01446,0.0126541923653585,0.262394512610089
AC079776.3,0.012796334339890001,0.262397106057395
RP11-76C10.2,0.0127632320504778,0.26239808656228897
COMMD3-BMI1,0.0154938004519423,0.28641256149396804
AC073283.4,0.0953751373412387,0.522587284057996
RP11-403A3.3,0.0280321254720866,0.369906826802647
RP11-697E22.3,0.0127632320504778,0.26239808656228897
RP11-885B4.2,0.0127632320504778,0.26239808656228897
CCDC158,0.0355198528838838,0.40601296549374605
SERPINA10,0.0127632320504778,0.26239808656228897
RP11-964E11.2,0.0127632320504778,0.26239808656228897
RP11-83J21.3,0.0128294384499613,0.262396132682862
CCDC79,0.0127963341128529,0.262397104139594
LA16c-395F10.2,0.0127963341128529,0.262397104139594
RP1-40E16.11,0.0133425485882832,0.26688749962775
AC109486.1,0.0127632320504778,0.26239808656228897
NWD1,0.0386098913599101,0.416647691049756
RP11-316M1.12,0.028147596327772004,0.368862124887323
HPR,0.0491547580031602,0.45229127602935
C1QTNF9,0.13652660606952402,0.512214887416716
LINC01611,0.0606172600762236,0.48282381487339293
RP11-126K15.1,0.0127632320504778,0.26239808656228897
CTD-2129N1.1,0.0281482034419979,0.36886543055219
RP11-2E11.9,0.0488893705350632,0.45184537403670705
C9orf173-AS1,0.0127632320504778,0.26239808656228897
CACNG7,0.0128294371108384,0.262396121400114
RP11-111A21.1,0.0281473349669613,0.36886070173931895
HMX3,0.0204445749060416,0.32263011792714197
RP4-666F24.3,0.0310288597790507,0.38313317240626904
AC005387.2,0.0127087128800387,0.262396298783779
LINC00911,0.013342569352872,0.26688769049601
RP5-1139B12.4,0.0127632320504778,0.26239808656228897
RFPL1S,0.0412102274799118,0.426505688889243
CTD-2240E14.4,0.0178566570558034,0.305046454553185
PNPLA5,0.0127632320504778,0.26239808656228897
KLHL6-AS1,0.0362712040186312,0.406804058267233
RP11-521O16.1,0.0128294388628784,0.26239613613434304
RP1-267L14.3,0.0128294382237777,0.26239613076416
RP1-137D17.1,0.0155998280019355,0.286413686906711
AP000687.1,0.0127632320504778,0.26239808656228897
SYT3,0.0131605165375828,0.266883560169966
RP11-18D7.2,0.0127632320504778,0.26239808656228897
KRT72,0.13773269114585698,0.5110456494147371
RP11-80H5.9,0.0133427896881707,0.266889728819711
KIF4B,0.0128294377564977,0.262396126842306
AP001619.3,0.0127963340853137,0.262397103907108
CTD-3076O17.1,0.025547674758348,0.3545253786192779
HTR2A-AS1,0.0127963341128529,0.262397104139594
TMEM31,0.0587575441457151,0.47740346948317
KHDRBS2,0.0437927502199031,0.43562678328170096
RP11-867G23.13,0.0127632320504778,0.26239808656228897
AP000477.3,0.0128294381963399,0.26239613053155
PRKACG,0.0127632320504778,0.26239808656228897
IL17F,0.0518445500317408,0.44475052765105105
AC105760.3,0.0128294397580878,0.26239614350762097
RP11-505P4.6,0.102399601852687,0.52451792322332
EPHA6,0.0412091447511232,0.42650156646024706
UBE2Q1-AS1,0.0132513631134592,0.266883957905731
LA16c-390E6.4,0.0132513631134592,0.266883957905731
RP1-142L7.5,0.0764931827497909,0.508293682352567
LINC01506,0.0568732257087706,0.47243672902098105
SLC26A8,0.028148548442817996,0.368867307538747
ESRRB,0.013520372266941999,0.268206526931424
RP11-430H10.3,0.0127632320504778,0.26239808656228897
RP11-44D19.1,0.0128294381963399,0.26239613053155
ABCG5,0.0307638869307044,0.382192932819443
RP11-205K6.1,0.0156001983336289,0.286416784423084
RP1-127D3.4,0.0127632320504778,0.26239808656228897
AC010132.10,0.0127632320504778,0.26239808656228897
RP11-10J5.1,0.0128625758720264,0.262395472134599
RP11-20B24.5,0.012829437059792,0.262396120953531
TECTA,0.0463551593310999,0.444063774459635
CTD-2008A1.3,0.0179790332275854,0.30505139334905396
FIGF,0.204281746706746,0.44871745982672706
GS1-519E5.1,0.0127963352024761,0.262397113267318
KB-1125A3.12,0.0832898039966774,0.514910599609015
CAPSL,0.0127632320504778,0.26239808656228897
CST5,0.0127963352024761,0.262397113267318
LINC01427,0.0127632320504778,0.26239808656228897
RERG-AS1,0.0940468223163491,0.521820306918789
RP11-615I2.6,0.020445284708663,0.322635048647412
RP11-6L6.7,0.0127632320504778,0.26239808656228897
RP11-96C21.2,0.0179786305019373,0.305048329878865
ZAR1,0.015600249046032001,0.286417209374956
RP11-63P12.7,0.01560048948505,0.286419219872211
RP11-252C15.1,0.0388810966657957,0.417354997209753
WFDC8,0.0156000288689737,0.28641536763892894
RP1-68D18.3,0.0127632320504778,0.26239808656228897
RP11-67K19.3,0.0127418151224613,0.262395318298765
RP5-1096D14.3,0.0133424183447288,0.26688629443166895
A3GALT2,0.0127963340853137,0.262397103907108
KRTAP12-1,0.0127632320504778,0.26239808656228897
CHRM5,0.0380966380619496,0.416643985820894
RP11-174G6.1,0.0229772465398973,0.339141403176434
AC073657.1,0.0333827272467242,0.394552830891253
PDZRN4,0.21471920726408703,0.41756395592398904
RP11-17A4.3,0.0127632320504778,0.26239808656228897
HHIP,0.0599217346838402,0.47899056133828
INHBA-AS1,0.0538868162901981,0.46568145027697794
AC105402.4,0.0154939705481461,0.28641399365069503
LINC01037,0.0357617084932135,0.40602352906715294
KB-226F1.2,0.0699443117282772,0.49927898261298104
CDH17,0.0339471297249491,0.3970397214542029
RP11-402P6.11,0.0128294384499613,0.262396132682862
IL4,0.0554266667437684,0.467648495245197
AC107079.1,0.0133425485882832,0.26688749962775
RP11-542C16.1,0.0128294372159393,0.26239612229687304
CTD-2135D7.2,0.0178563929599875,0.30504443169601897
CCDC42,0.0133425283030923,0.266887310866073
LINC01522,0.0128294372159393,0.26239612229687304
RP11-210M15.1,0.0127632320504778,0.26239808656228897
RP11-54O7.18,0.0127963341128529,0.262397104139594
RP11-626G11.1,0.0133424042449899,0.26688616440894297
AC024084.1,0.0127632320504778,0.26239808656228897
TDRD12,0.0614138190982343,0.48282725287734596
RP4-813D12.3,0.0229242212130075,0.340414270398854
LINC00928,0.0127087128800387,0.262396298783779
CH17-80A12.1,0.0132599549693359,0.262386377986923
SEMA3B-AS1,0.0724253881699482,0.502719954464346
CLCNKB,0.0746127942160369,0.505707203707051
MSTN,0.0229760975073904,0.339134067555774
LINC01497,0.11226647458171099,0.524558417933411
RP11-258F22.1,0.0538880791491224,0.465684889158691
KCNC1,0.0179789888669541,0.30505105582111797
AF127936.5,0.0127087128800387,0.262396298783779
MOGAT2,0.0127963352024761,0.262397113267318
LINC01559,0.0127632320504778,0.26239808656228897
PGLYRP1,0.0126541923653585,0.262394512610089
AF196970.3,0.0133423376174882,0.26688554877938603
CDH4,0.0485694779936324,0.451849358162327
CTD-3032J10.2,0.0204441411321156,0.322627096997263
RP11-426A6.5,0.0128294373644597,0.262396123551428
SYCE1,0.11835211755728998,0.5220612444908951
AC141928.1,0.0607522587355362,0.48257350230009793
RP11-74C13.4,0.0127963340853137,0.262397103907108
SPDYC,0.0127632320504778,0.26239808656228897
SERPIND1,0.0127963341128529,0.262397104139594
RP11-95F22.1,0.0178563768222181,0.305044308246845
AC096649.2,0.015599979168263,0.286414950647362
SOX3,0.0253745948289421,0.35451695299399705
RP3-430N8.10,0.012796334339890001,0.262397106057395
RP11-562A8.4,0.012796335616973001,0.262397116717598
RP11-354A14.1,0.0128294397580878,0.26239614350762097
SCN1A,0.0127632320504778,0.26239808656228897
LHX4,0.0457445348099645,0.444063530121552
RP11-317B7.3,0.0127963340853137,0.262397103907108
HPN-AS1,0.0133425129070022,0.266887168427478
RP11-495P10.3,0.0127087128800387,0.262396298783779
RP11-618K13.2,0.0128294384499613,0.262396132682862
RP11-857B24.5,0.0658288165914863,0.49165276622802007
AC130469.2,0.0128294377564977,0.262396126842306
AC007787.2,0.0127632320504778,0.26239808656228897
RP11-3P22.2,0.0132514853080053,0.26688509515335695
RP11-463J10.4,0.0127632320504778,0.26239808656228897
POU4F3,0.0127632320504778,0.26239808656228897
AP001469.7,0.0132515159408805,0.266885381076696
RP11-717K11.2,0.0133423273883439,0.266885454340094
TRDV3,0.0240497565750135,0.347225796070209
RP11-363J20.1,0.0716905185475141,0.502575914176588
RP4-669H2.1,0.0277695443418279,0.36885797856566793
RP11-1109F11.3,0.0156002768790554,0.286417441567218
IGHV3-7,0.013342467007792,0.266886746440802
C17orf105,0.017734712778072,0.305044795188209
LINC00629,0.0179789888669541,0.30505105582111797
AC064834.3,0.0179789187885395,0.305050522753818
CTA-212A2.2,0.017979191403438,0.305052596477911
TRPC5,0.0127632320504778,0.26239808656228897
RP11-253M7.4,0.0204443038745917,0.32262822844863204
C19orf18,0.13116342680440599,0.513433136113189
MMP20,0.0127632320504778,0.26239808656228897
FMR1NB,0.0127963352024761,0.262397113267318
RP11-486A14.2,0.0832880884385124,0.514908882371903
SPATC1,0.0127632320504778,0.26239808656228897
KRT74,0.0391407597704888,0.418656055129164
ARMC2-AS1,0.0127632320504778,0.26239808656228897
ACSBG2,0.0127963340853137,0.262397103907108
REN,0.0127632320504778,0.26239808656228897
CTD-2047H16.5,0.0253753065000469,0.354521169387853
SERPINA4,0.0127632320504778,0.26239808656228897
C11orf44,0.0127632320504778,0.26239808656228897
MESTIT1,0.0179787974814813,0.305049599299134
TTC29,0.0182202045766695,0.306526850511515
RP11-353K11.1,0.0203056728951979,0.32262429607652504
SLC1A7,0.0802045270873922,0.51112787034878
RP11-459O16.8,0.0128294381963399,0.26239613053155
HHIPL2,0.0253746879474969,0.354517504524194
RP11-366L20.3,0.0127632320504778,0.26239808656228897
RP11-63G10.3,0.0128294388628784,0.26239613613434304
C2orf71,0.030822243910328,0.383134386736807
TREML2,0.0198904525231752,0.322617054291141
RP11-141O15.1,0.0179788298445144,0.305049846647627
RP11-254F7.1,0.013160596199206998,0.266884305962351
AC008592.8,0.0386117119886092,0.416655112332377
PCDH15,0.14348542506538597,0.5063385509353889
RP11-359D14.2,0.0133425485882832,0.26688749962775
APOL5,0.0133423408076669,0.266885578672534
RP11-116D17.5,0.0133427896881707,0.266889728819711
RP1-167G20.1,0.0133425450559035,0.266887466822535
TRERNA1,0.0127963341128529,0.262397104139594
CTB-75G16.3,0.0133426554800324,0.266888487274047
SHANK2-AS3,0.0204444927722695,0.32262954241145597
PLA2G2D,0.0334417637133311,0.39092254072340704
DRICH1,0.015388083953078,0.28641407509574296
CDRT4,0.0203056657859542,0.32262424667538797
XKR5,0.0128294382237777,0.26239613076416
BUB1B-PAK6,0.0127632320504778,0.26239808656228897
RP11-84C13.2,0.0127632320504778,0.26239808656228897
FO538757.3,0.0154936928868434,0.28641165661526097
AC011286.1,0.0127963340853137,0.262397103907108
XXbac-BPG246D15.9,0.0279582536029176,0.368858321888913
CTD-2283N19.1,0.0255477006841258,0.354525530245182
RP11-543N12.1,0.0127963341128529,0.262397104139594
APOA4,0.0127632320504778,0.26239808656228897
RP11-70F11.11,0.0127632320504778,0.26239808656228897
RP11-218C14.8,0.0485678458045002,0.45184424628537295
TEKT1,0.0154940272695241,0.28641447139977
ZNF649-AS1,0.0127418151224613,0.262395318298765
RP11-686D22.5,0.020445284708663,0.322635048647412
AC074011.2,0.0127632320504778,0.26239808656228897
RP11-131K5.1,0.015600193410353002,0.286416743104438
VIP,0.0654029923255784,0.49165130489526293
SERPINI2,0.015599979168263,0.286414950647362
GUCA2A,0.0128294397221968,0.262396143347072
CTA-363E6.2,0.0156002686596428,0.286417373085207
RP11-893F2.6,0.0127632320504778,0.26239808656228897
RP5-890E16.5,0.0228210438321644,0.339132258311115
RP13-539J13.1,0.0437952800313173,0.435635783985989
RP11-203M5.7,0.0127963341128529,0.262397104139594
PRB3,0.0127632320504778,0.26239808656228897
KCNH2,0.0229238781972034,0.340412174339821
RP11-661C8.2,0.0133423273883439,0.266885454340094
LHFPL1,0.0133423911212565,0.266886043065368
RP11-231I16.1,0.0611469716888608,0.48256889475817605
CCDC190,0.0592846969747713,0.47796525307309495
RP11-763E3.1,0.012796334339890001,0.262397106057395
AC131056.3,0.0383526087851767,0.41664314809451
LRRC3C,0.0155997580115572,0.28641310228045297
CTD-2105E13.15,0.0127087128800387,0.262396298783779
IGFBPL1,0.0127963341128529,0.262397104139594
CHRM4,0.0127418148962878,0.26239531638100305
RP11-114H23.1,0.0178563929599875,0.30504443169601897
PRSS45,0.0179787008400933,0.30504886540240506
RP11-401O9.3,0.0157113939474782,0.28789805836593396
BEND4,0.0203051578845148,0.32262069100403196
AC005757.6,0.022976858616807004,0.33913892708633603
RIMS4,0.0127963340853137,0.262397103907108
RP1-251M9.2,0.01797940818716,0.305054245578033
LCT,0.0127632320504778,0.26239808656228897
RP11-445P19.3,0.012796334339890001,0.262397106057395
CTD-3116E22.8,0.0156003641395016,0.286418171910761
CTD-2647E9.3,0.0229766778917214,0.339137772509038
RP11-449P15.2,0.10693794028706599,0.524739923969069
RP11-700J17.1,0.0232370763203611,0.340419317767774
WEE2,0.0128294386904621,0.262396134636857
RP11-304L19.8,0.0127632320504778,0.26239808656228897
RP11-1060G2.1,0.0127632320504778,0.26239808656228897
RP11-930P14.1,0.0258121273974009,0.35569331028167894
IQCJ-SCHIP1-AS1,0.0590208928355016,0.47768494138478296
RP11-651P23.5,0.0133426858634407,0.266888768282635
KCNK9,0.0307631779224591,0.38218935535957
LINC00525,0.0128294377564977,0.262396126842306
IGKV1D-17,0.0130612504963305,0.262391046784536
KLK3,0.0128294388628784,0.26239613613434304
RP11-804A23.4,0.0281503122687234,0.36887690563721
RP11-196G11.2,0.12341959501622198,0.5199798094787751
RP11-243E13.2,0.0127418151224613,0.262395318298765
RP11-787I22.3,0.0360005717551394,0.40602089384788903
TRAV8-7,0.0127632320504778,0.26239808656228897
ZIC4,0.0703938504466989,0.49927426945346703
ASB16,0.0457429044550237,0.4440580321087079
RP5-1027O11.1,0.0127632320504778,0.26239808656228897
RP11-374M1.4,0.0178565679772556,0.305045772157145
CTD-3032H12.1,0.0127205779877088,0.262393172494508
LMLN-AS1,0.0128294372159393,0.26239612229687304
DLK1,0.0915950869031448,0.501608502972868
RP11-110I1.11,0.0513987642799101,0.45903346186117605
RP11-605B16.1,0.13955441059711,0.508854742934471
MGAT3-AS1,0.0307624896924991,0.38218587821523
LSINCT5,0.12203401191292301,0.5207852830055
GTSF1L,0.0127963340853137,0.262397103907108
CTD-2555O16.1,0.0127963352024761,0.262397113267318
IDI2,0.0466163608086858,0.4445464498458371
DUSP27,0.0127632320504778,0.26239808656228897
WI2-85898F10.1,0.0229765005208831,0.33913664045180103
MFSD6L,0.012796335616973001,0.262397116717598
RP6-159A1.3,0.0127632320504778,0.26239808656228897
RP3-461P17.9,0.0127632320504778,0.26239808656228897
RP5-1160K1.8,0.0127632320504778,0.26239808656228897
C1orf94,0.0212000164085074,0.32672038749948495
C1QTNF3-AMACR,0.0133423273883439,0.266885454340094
RP11-567O16.1,0.0127963340853137,0.262397103907108
RP11-404P21.3,0.0250310354364262,0.354515422452998
RP1-71H24.1,0.0127632320504778,0.26239808656228897
RP1-59D14.1,0.0179784765395369,0.30504715967504603
RP11-552F3.4,0.0133424183447288,0.26688629443166895
CTD-2089N3.2,0.054407448834467,0.466367709060734
MYCNUT,0.0127632320504778,0.26239808656228897
RP11-48G14.2,0.0156002431208226,0.286417160173995
CTB-79E8.2,0.0179783397100618,0.305046118118537
RP11-102G14.1,0.0253754905478455,0.35452225861879705
AC053503.4,0.0383524838213759,0.416642635224568
RP11-810P12.5,0.0229765005208831,0.33913664045180103
KPRP,0.0128625749175196,0.262395459082553
RP11-556I14.1,0.0205617556278057,0.32404253187279997
RP11-667M19.2,0.0463569295927741,0.444069662897509
HCP5B,0.0127963352024761,0.262397113267318
NLRP9,0.0155997781482005,0.28641327054202004
RP3-514A23.2,0.0127632320504778,0.26239808656228897
XX-C283C717.1,0.0127632320504778,0.26239808656228897
GABRR1,0.0204440732807171,0.32262662534459496
SLC18A1,0.0127418159818067,0.262395325508543
AC010082.2,0.0127963352024761,0.262397113267318
AC106900.6,0.0179792126984232,0.30505275893660805
GS1-39E22.2,0.0128294384499613,0.262396132682862
TUSC5,0.0488885300769964,0.45184275810204605
DRD1,0.0656695998519702,0.4918560422131021
RP5-828H9.1,0.0127632320504778,0.26239808656228897
RP11-445L6.3,0.0156007497157388,0.28642139701371006
RP1-121G13.2,0.0127632320504778,0.26239808656228897
RP11-127L20.5,0.0179784765395369,0.30504715967504603
MRGPRE,0.0182199242804203,0.306524834581917
RBAKDN,0.0133424475374111,0.266886564861922
AC007099.1,0.0127632320504778,0.26239808656228897
INO80B-WBP1,0.0127632320504778,0.26239808656228897
SMCP,0.0127632320504778,0.26239808656228897
C10orf71,0.0127963340853137,0.262397103907108
RP11-130C19.3,0.0204445939916256,0.32263024616336794
RP11-10A14.5,0.0204450497095574,0.322633416424914
RP11-586D19.2,0.0127632320504778,0.26239808656228897
ASB4,0.020702451788579,0.324051679155659
AC104532.4,0.14435621980359803,0.503974923441743
RP11-752L20.5,0.0204443314662458,0.32262842000902303
BX255923.3,0.0128294386904621,0.262396134636857
AC007750.5,0.0128294373644597,0.262396123551428
RP11-2E11.6,0.012796334339890001,0.262397106057395
RP11-136L23.2,0.0279590903033428,0.36886290488841295
LIPF,0.0127632320504778,0.26239808656228897
RP5-991G20.2,0.0229770669491415,0.339140257005703
RP11-552M14.1,0.0127632320504778,0.26239808656228897
SLC46A2,0.0336471105278348,0.39539432662165297
MYH1,0.0127632320504778,0.26239808656228897
RP11-197K3.1,0.0128294397221968,0.262396143347072
RP11-382A20.4,0.0203054638711598,0.32262283151494
RP11-510M2.2,0.0307629349573482,0.382188126142511
RP4-564F22.5,0.0630941522787526,0.487311499048632
AC233755.2,-0.00428891329732739,0.26225725558246
IGLV3-1,0.0564384505301166,0.458150976645975
IGLV3-10,0.0127632320504778,0.26239808656228897
IGLV3-16,0.0122198541325707,0.26238537951476
IGLV3-27,0.0127088148965649,0.26239657799953797
IGHV3-49,0.0059964262180303,0.262319162425952
IGHV3-43,0.008283100063703759,0.262329736197363
IGHV3-23,0.155735394092517,0.262018308664652
IGHV3-20,0.0130542744462204,0.262379402343567
HBD,0.0128294371108384,0.262396121400114
CYP2A7,0.0133424779595774,0.26688684619930697
AC147651.1,0.013251606289530999,0.266886220645307
RP11-295I5.3,0.0538881640485301,0.46568512076035606
FCN2,0.0229758444642313,0.33913245386980495
DMRTA2,0.0128294373644597,0.262396123551428
LINC01526,0.0204443314662458,0.32262842000902303
RP11-336A10.5,0.0179785167643599,0.305047464045604
AP000473.5,0.0535349797479751,0.46568257840254096
RP1-69D17.3,0.0156005336564726,0.28641958911294
CTD-2377O17.1,0.0228211124744563,0.339132699581076
ZNF716,0.0307615935805516,0.38218135527156605
COX6A2,0.0565979937037657,0.47209384287158207
KRTAP12-3,0.0127632320504778,0.26239808656228897
RP11-857B24.1,0.0229769719146593,0.339139650138071
FABP12,0.0127632320504778,0.26239808656228897
RP11-236B18.5,0.017979111383308,0.30505198861033
AC016907.3,0.0303496529178221,0.382178071093595
TRGV6,0.0127963340853137,0.262397103907108
RP11-557C18.4,0.0538896730450838,0.46568922841434096
RP11-285E23.2,0.0156002768790554,0.286417441567218
RP5-956O18.3,0.0204439642613315,0.322625866161724
HIST3H3,0.012796334339890001,0.262397106057395
RP11-457D20.2,0.0127632320504778,0.26239808656228897
RP11-207C16.4,0.0279587507046943,0.368861043458971
LINC01163,0.0127632320504778,0.26239808656228897
RP11-619A14.2,0.0127963340853137,0.262397103907108
RP11-64C1.1,0.0182208038325359,0.30653119478142604
RP1-155D22.2,0.0307618679527479,0.38218274033208205
RP11-10L7.1,0.0204439723609162,0.32262592305416804
FLJ43879,0.0154940199038252,0.28641441065456497
RP11-91P24.5,0.0127632320504778,0.26239808656228897
INE2,0.0463555939205472,0.444065218872241
RP11-46F15.2,0.0463559789026872,0.44406649907369705
RP11-63M22.1,0.0127632320504778,0.26239808656228897
RP11-439A17.10,0.012796334339890001,0.262397106057395
NKX2-2,0.0255490698795979,0.35453358770036497
RP11-118G23.2,0.0127632320504778,0.26239808656228897
CTC-339F2.2,0.0127963340853137,0.262397103907108
RP11-154B12.3,0.0128294371108384,0.262396121400114
RP11-187E13.1,0.0133424321466928,0.266886422472504
RP11-56N19.5,0.0127963340853137,0.262397103907108
RP11-344N10.2,0.0229755622970886,0.33913065147952604
LINC00442,0.012796335616973001,0.262397116717598
RP11-10O22.1,0.013342569352872,0.26688769049601
WNT8B,0.0127632320504778,0.26239808656228897
CAPN9,0.0155998850994849,0.286414164577129
LINC00427,0.0127632320504778,0.26239808656228897
RP11-474I11.7,0.012796335616973001,0.262397116717598
RP11-310E22.5,0.0127963352024761,0.262397113267318
RP11-34A14.3,0.0127632320504778,0.26239808656228897
KB-1460A1.1,0.0127632320504778,0.26239808656228897
AC124861.1,0.012796334339890001,0.262397106057395
RP3-510L9.1,0.0128294371108384,0.262396121400114
