Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Toll Like Receptor TLR6:TLR2 Cascade ,0.3930930056351672,2.4720958712934933,0.06653992395437262,0.3073168156478906,101,92,ILMN_1774733;ILMN_1724533;ILMN_1758939;ILMN_2379130;ILMN_1661888;ILMN_1740015;ILMN_1706217;ILMN_1806294;ILMN_1694240;ILMN_1793651;ILMN_1762594;ILMN_1796094;ILMN_1654560;ILMN_1745964;ILMN_1788002;ILMN_1738523;ILMN_1679268;ILMN_1706677;ILMN_2359887;ILMN_1808732;ILMN_1780132;ILMN_1742544;ILMN_1735361;ILMN_1674789;ILMN_2114422;ILMN_1674152;ILMN_1749629;ILMN_1654289;ILMN_1741159;ILMN_2231242;ILMN_1677481;ILMN_1772387;ILMN_1748915;ILMN_1672331;ILMN_1661695;ILMN_1782581;ILMN_1810176;ILMN_1707308;ILMN_1680777;ILMN_2048326;ILMN_2256907;ILMN_1702501;ILMN_1729777;ILMN_1773154;ILMN_1748271;ILMN_2400206;ILMN_1697729;ILMN_1782977;ILMN_2339655;ILMN_1705266;ILMN_1779841;ILMN_2404063;ILMN_2382758;ILMN_1669523;ILMN_1810467;ILMN_1772817;ILMN_1801923;ILMN_1656144;ILMN_2394571;ILMN_2364574;ILMN_1677466;ILMN_2331501;ILMN_2247868;ILMN_2251452;ILMN_1677041;ILMN_1806023;ILMN_2392143;ILMN_1664216;ILMN_2191428;ILMN_2168933;ILMN_2400603;ILMN_1712659;ILMN_1797522;ILMN_1692352;ILMN_2233604;ILMN_1748272;ILMN_1732452;ILMN_1807981;ILMN_2400292;ILMN_2348403;ILMN_1689438;ILMN_1657515;ILMN_2176931;ILMN_1714965;ILMN_1667260;ILMN_1711766;ILMN_1808391;ILMN_1723020;ILMN_1781104;ILMN_1722858;ILMN_1727142;ILMN_2100689,ILMN_1774733;ILMN_1724533;ILMN_1758939;ILMN_2379130;ILMN_1661888;ILMN_1740015;ILMN_1706217;ILMN_1806294;ILMN_1694240;ILMN_1793651;ILMN_1762594;ILMN_1796094;ILMN_1654560;ILMN_1745964;ILMN_1788002;ILMN_1738523;ILMN_1679268;ILMN_1706677;ILMN_2359887;ILMN_1808732;ILMN_1780132;ILMN_1742544;ILMN_1735361;ILMN_1674789;ILMN_2114422;ILMN_1674152;ILMN_1749629;ILMN_1654289;ILMN_1741159;ILMN_2231242
Lysosome Vesicle Biogenesis ,0.46684712186564525,2.4729842627973895,0.10943396226415095,0.3074748402123526,34,34,ILMN_1788108;ILMN_1754738;ILMN_1666269;ILMN_1766411;ILMN_1695420;ILMN_1756779;ILMN_1669377;ILMN_1690524;ILMN_1744517;ILMN_2339377;ILMN_2325168;ILMN_2413084;ILMN_1754531;ILMN_2399627;ILMN_1762932;ILMN_1674609;ILMN_1796245;ILMN_2387505;ILMN_2276598;ILMN_1715994;ILMN_1768610;ILMN_2404063;ILMN_1760466;ILMN_1745765;ILMN_1661491;ILMN_2166543;ILMN_1831942;ILMN_1712806;ILMN_2190084;ILMN_1779512;ILMN_2157510;ILMN_1705861;ILMN_1713491;ILMN_2330948,ILMN_1788108;ILMN_1754738;ILMN_1666269;ILMN_1766411;ILMN_1695420;ILMN_1756779;ILMN_1669377;ILMN_1690524;ILMN_1744517;ILMN_2339377;ILMN_2325168;ILMN_2413084;ILMN_1754531;ILMN_2399627;ILMN_1762932;ILMN_1674609;ILMN_1796245
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells ,0.6778099317008258,2.473315702650113,0.1895551257253385,0.307659015095016,6,6,ILMN_1716563;ILMN_1661861;ILMN_2399489;ILMN_1803788;ILMN_1716651;ILMN_1669335,ILMN_1716563;ILMN_1661861
Suppression of phagosomal maturation ,0.5996182085689745,2.46871670144502,0.14634146341463414,0.309953763469805,12,12,ILMN_1713749;ILMN_1789243;ILMN_2403730;ILMN_1676005;ILMN_2048326;ILMN_1782977;ILMN_1715994;ILMN_1716524;ILMN_1805800;ILMN_2331501;ILMN_1703949;ILMN_2191428,ILMN_1713749;ILMN_1789243;ILMN_2403730
Sulfide oxidation to sulfate ,-0.8211190404191648,-3.2041811006975642,0.041304347826086954,0.3102243992413998,5,5,ILMN_1691572;ILMN_1804090;ILMN_1667199;ILMN_1803745;ILMN_1777982,ILMN_1804090;ILMN_1667199;ILMN_1803745;ILMN_1777982
Glycogen storage disease type 0 (muscle GYS1) ,0.936764886684974,2.4678275791987603,0.11952191235059761,0.31032852578218817,1,1,ILMN_2230862,ILMN_2230862
2-LTR circle formation ,0.6963754310995603,2.4656452717525132,0.17669172932330826,0.31147247829957647,6,6,ILMN_2311537;ILMN_2179837;ILMN_1743097;ILMN_2379695;ILMN_1679319;ILMN_1680714,ILMN_2311537;ILMN_2179837;ILMN_1743097
Lysosphingolipid and LPA receptors ,0.5399569637596,2.4643749486437847,0.22782258064516128,0.3117559252992096,14,13,ILMN_1784737;ILMN_1653504;ILMN_2172497;ILMN_2044453;ILMN_2073184;ILMN_1780576;ILMN_1709719;ILMN_1812452;ILMN_1794672;ILMN_1701441;ILMN_1705187;ILMN_1667319;ILMN_1722290,ILMN_1784737;ILMN_1653504;ILMN_2172497;ILMN_2044453;ILMN_2073184
AKT-mediated inactivation of FOXO1A ,0.7819758101611101,2.4658425419503547,0.22709163346613545,0.3118065181992008,4,3,ILMN_1738816;ILMN_2325610;ILMN_1748661,ILMN_1738816
Regulation of localization of FOXO transcription factors ,0.6233521095486965,2.4644555925209057,0.17547169811320754,0.31215972356900606,12,10,ILMN_1674385;ILMN_1738816;ILMN_1801928;ILMN_1750145;ILMN_2325610;ILMN_1806607;ILMN_1694385;ILMN_1681703;ILMN_1748661;ILMN_1712095,ILMN_1674385;ILMN_1738816;ILMN_1801928;ILMN_1750145
GP1b-IX-V activation signalling ,0.5952745624831229,2.4616592926122722,0.1744186046511628,0.3132466843499173,11,10,ILMN_1753575;ILMN_1801928;ILMN_1687335;ILMN_1752755;ILMN_1813489;ILMN_1778253;ILMN_1743290;ILMN_2104356;ILMN_1689057;ILMN_1789627,ILMN_1753575;ILMN_1801928;ILMN_1687335;ILMN_1752755;ILMN_1813489;ILMN_1778253
Toll Like Receptor 9 (TLR9) Cascade ,0.4010079770371578,2.461700566457846,0.040293040293040296,0.31369899863091216,103,93,ILMN_1724533;ILMN_1679798;ILMN_1705047;ILMN_1758939;ILMN_2379130;ILMN_1661888;ILMN_1740015;ILMN_1706217;ILMN_1806294;ILMN_1694240;ILMN_1793651;ILMN_1762594;ILMN_1745964;ILMN_1651346;ILMN_1788002;ILMN_1677827;ILMN_1738523;ILMN_1679268;ILMN_1706677;ILMN_2359887;ILMN_1808732;ILMN_1780132;ILMN_1742544;ILMN_1735361;ILMN_2114422;ILMN_1674152;ILMN_1749629;ILMN_1654289;ILMN_1741159;ILMN_2231242;ILMN_2349061;ILMN_1677481;ILMN_1748915;ILMN_1672331;ILMN_1782581;ILMN_1810176;ILMN_1707308;ILMN_2048326;ILMN_2256907;ILMN_1702501;ILMN_1729777;ILMN_1773154;ILMN_1748271;ILMN_2400206;ILMN_1697729;ILMN_1782977;ILMN_2339655;ILMN_1705266;ILMN_1779841;ILMN_2404063;ILMN_2382758;ILMN_1669523;ILMN_1810467;ILMN_1772817;ILMN_1801923;ILMN_1743194;ILMN_1656144;ILMN_2394571;ILMN_2364574;ILMN_1687896;ILMN_1677466;ILMN_2331501;ILMN_2247868;ILMN_2251452;ILMN_1677041;ILMN_1806023;ILMN_1799890;ILMN_2392143;ILMN_1664216;ILMN_2191428;ILMN_2168933;ILMN_1712659;ILMN_1797522;ILMN_1692352;ILMN_2233604;ILMN_1748272;ILMN_1732452;ILMN_1715832;ILMN_2400292;ILMN_1815079;ILMN_2348403;ILMN_1689438;ILMN_1657515;ILMN_2176931;ILMN_1714965;ILMN_1667260;ILMN_1711766;ILMN_1808391;ILMN_1723020;ILMN_1781104;ILMN_1722858;ILMN_1727142;ILMN_2100689,ILMN_1724533;ILMN_1679798;ILMN_1705047;ILMN_1758939;ILMN_2379130;ILMN_1661888;ILMN_1740015;ILMN_1706217;ILMN_1806294;ILMN_1694240;ILMN_1793651;ILMN_1762594;ILMN_1745964;ILMN_1651346;ILMN_1788002;ILMN_1677827;ILMN_1738523;ILMN_1679268;ILMN_1706677;ILMN_2359887;ILMN_1808732;ILMN_1780132;ILMN_1742544;ILMN_1735361;ILMN_2114422;ILMN_1674152;ILMN_1749629;ILMN_1654289;ILMN_1741159;ILMN_2231242;ILMN_2349061;ILMN_1677481
Signaling by ERBB4 ,-0.46915234284680485,-3.18815734563353,0.01956521739130435,0.3157933694495347,59,56,ILMN_1775759;ILMN_1740938;ILMN_1696521;ILMN_1767135;ILMN_1804662;ILMN_2121408;ILMN_1742521;ILMN_1737252;ILMN_1765779;ILMN_1803825;ILMN_2413964;ILMN_2337880;ILMN_1697176;ILMN_1672331;ILMN_2081070;ILMN_1778253;ILMN_2048326;ILMN_1725808;ILMN_1708714;ILMN_1711579;ILMN_1796734;ILMN_1782977;ILMN_1774945;ILMN_1701967;ILMN_1709479;ILMN_1660608;ILMN_1753547;ILMN_1752283;ILMN_1705396;ILMN_2331501;ILMN_1798046;ILMN_1653728;ILMN_1793523;ILMN_1689057;ILMN_1657248;ILMN_2047511;ILMN_2415776;ILMN_1809193;ILMN_2159730;ILMN_2191428;ILMN_1728071;ILMN_1756541;ILMN_1703140;ILMN_1699798;ILMN_1690733;ILMN_1804328;ILMN_1768595;ILMN_1669718;ILMN_2397602;ILMN_2186369;ILMN_1767816;ILMN_1658472;ILMN_1811014;ILMN_1678535;ILMN_1735180;ILMN_1714417,ILMN_1804328;ILMN_1768595;ILMN_1669718;ILMN_2397602;ILMN_2186369;ILMN_1767816;ILMN_1658472;ILMN_1811014;ILMN_1678535;ILMN_1735180;ILMN_1714417
Keratinization ,0.3654253739950846,2.4552997049938163,0.011009174311926606,0.3166572818726051,259,200,ILMN_2178226;ILMN_1693192;ILMN_1736760;ILMN_1663454;ILMN_1801442;ILMN_2219002;ILMN_2353054;ILMN_1801632;ILMN_1663119;ILMN_1666845;ILMN_2345564;ILMN_1655468;ILMN_1735700;ILMN_1669888;ILMN_1739513;ILMN_1728440;ILMN_2366445;ILMN_1665035;ILMN_1754576;ILMN_1744765;ILMN_1740258;ILMN_1669820;ILMN_1721134;ILMN_2195721;ILMN_1695812;ILMN_1690017;ILMN_1718387;ILMN_1721247;ILMN_1681248;ILMN_1770612;ILMN_1776412;ILMN_1791721;ILMN_1705261;ILMN_1770663;ILMN_1792568;ILMN_1716591;ILMN_2359159;ILMN_1795359;ILMN_1790252;ILMN_1794662;ILMN_1781884;ILMN_1737653;ILMN_2402640;ILMN_2149971;ILMN_1711174;ILMN_1775829;ILMN_1680828;ILMN_1665147;ILMN_1655418;ILMN_2386973;ILMN_2209088;ILMN_1801428;ILMN_1699887;ILMN_2204940;ILMN_1677586;ILMN_1703708;ILMN_1702127;ILMN_1780411;ILMN_2211018;ILMN_1735712;ILMN_2045351;ILMN_2209260;ILMN_2219867;ILMN_1720695;ILMN_1672120;ILMN_1713272;ILMN_1805469;ILMN_1810835;ILMN_1808443;ILMN_1721218;ILMN_2201768;ILMN_1694419;ILMN_2191967;ILMN_1770015;ILMN_1714010;ILMN_1688334;ILMN_1762711;ILMN_2191003;ILMN_2159203;ILMN_1750850;ILMN_1716471;ILMN_1761119;ILMN_1753439;ILMN_1746434;ILMN_1770228;ILMN_1748852;ILMN_1749989;ILMN_1756522;ILMN_1718202;ILMN_1829555;ILMN_1736655;ILMN_1693976;ILMN_1835679;ILMN_2074671;ILMN_1914874;ILMN_1790228;ILMN_1666191;ILMN_1810321;ILMN_1684526;ILMN_2055638;ILMN_1784302;ILMN_1744383;ILMN_1786908;ILMN_1727880;ILMN_2202747;ILMN_1658448;ILMN_1695621;ILMN_2204467;ILMN_1725912;ILMN_2059165;ILMN_1760665;ILMN_1676086;ILMN_2206732;ILMN_1753457;ILMN_1780326;ILMN_1718395;ILMN_1657191;ILMN_2125829;ILMN_2173797;ILMN_1741544;ILMN_1669299;ILMN_1765072;ILMN_1666887;ILMN_1791545;ILMN_1661325;ILMN_1806059;ILMN_1660067;ILMN_1674338;ILMN_1656051;ILMN_1784216;ILMN_1701525;ILMN_1722755;ILMN_1662497;ILMN_1755786;ILMN_2135306;ILMN_1758039;ILMN_1797201;ILMN_2180380;ILMN_1798206;ILMN_1806683;ILMN_1656706;ILMN_1716822;ILMN_1731800;ILMN_1793716;ILMN_1652439;ILMN_1709708;ILMN_1766565;ILMN_2163723;ILMN_1807249;ILMN_1711628;ILMN_1780422;ILMN_1697704;ILMN_1679960;ILMN_1704497;ILMN_1713715;ILMN_1801138;ILMN_1806284;ILMN_1689849;ILMN_1787260;ILMN_2112942;ILMN_1653282;ILMN_1718420;ILMN_1714028;ILMN_1775883;ILMN_1659475;ILMN_1791777;ILMN_1677392;ILMN_1716136;ILMN_1719105;ILMN_2197990;ILMN_1743296;ILMN_1715753;ILMN_1716093;ILMN_1659230;ILMN_1908490;ILMN_1806253;ILMN_1771174;ILMN_1754009;ILMN_1808220;ILMN_1678828;ILMN_2067052;ILMN_1662081;ILMN_1775879;ILMN_1728632;ILMN_1763883;ILMN_1740813;ILMN_1770927;ILMN_1704196;ILMN_1802550;ILMN_1666823;ILMN_1812799;ILMN_1802360;ILMN_1753584;ILMN_1730777;ILMN_2366864;ILMN_1727288;ILMN_1677032;ILMN_1806030;ILMN_1694778;ILMN_1796461,ILMN_2178226;ILMN_1693192;ILMN_1736760;ILMN_1663454;ILMN_1801442;ILMN_2219002;ILMN_2353054;ILMN_1801632;ILMN_1663119;ILMN_1666845;ILMN_2345564;ILMN_1655468;ILMN_1735700;ILMN_1669888;ILMN_1739513;ILMN_1728440;ILMN_2366445;ILMN_1665035;ILMN_1754576;ILMN_1744765;ILMN_1740258;ILMN_1669820;ILMN_1721134;ILMN_2195721;ILMN_1695812;ILMN_1690017;ILMN_1718387;ILMN_1721247;ILMN_1681248;ILMN_1770612;ILMN_1776412;ILMN_1791721;ILMN_1705261;ILMN_1770663;ILMN_1792568;ILMN_1716591;ILMN_2359159;ILMN_1795359;ILMN_1790252;ILMN_1794662;ILMN_1781884;ILMN_1737653;ILMN_2402640;ILMN_2149971;ILMN_1711174;ILMN_1775829;ILMN_1680828;ILMN_1665147
GRB7 events in ERBB2 signaling ,0.7596560837825758,2.454454501208916,0.1509433962264151,0.31689841478193315,4,4,ILMN_1798582;ILMN_1737252;ILMN_2337880;ILMN_1717902,ILMN_1798582;ILMN_1737252;ILMN_2337880
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) ,0.38718856864678536,2.4565875382309525,0.0273224043715847,0.3169540077345376,126,119,ILMN_1812091;ILMN_2317923;ILMN_1731233;ILMN_1680626;ILMN_1740938;ILMN_1746085;ILMN_1659843;ILMN_1768425;ILMN_1699651;ILMN_1726448;ILMN_1762260;ILMN_2096116;ILMN_1721770;ILMN_1757497;ILMN_1702973;ILMN_1709233;ILMN_1696450;ILMN_1779228;ILMN_1680424;ILMN_1727194;ILMN_1669362;ILMN_2201678;ILMN_1719303;ILMN_2056087;ILMN_2214790;ILMN_1723978;ILMN_2353161;ILMN_1713927;ILMN_1762106;ILMN_2188264;ILMN_1726711;ILMN_2062468;ILMN_2145670;ILMN_1651719;ILMN_2184231;ILMN_1800276;ILMN_1777794;ILMN_1813206;ILMN_2315044;ILMN_1703178;ILMN_1778237;ILMN_1687301;ILMN_1779558;ILMN_1782939;ILMN_1795251;ILMN_1664024;ILMN_1683165;ILMN_1699867;ILMN_1668850;ILMN_1761793;ILMN_2166275;ILMN_1783182;ILMN_1682778;ILMN_1728445;ILMN_1696488;ILMN_1782204;ILMN_2139100;ILMN_1784553;ILMN_1688543;ILMN_1659072;ILMN_2381945;ILMN_1698587;ILMN_1718946;ILMN_1786072;ILMN_1707975;ILMN_1711245;ILMN_1666191;ILMN_1722634;ILMN_1651354;ILMN_1710482;ILMN_1708529;ILMN_2371917;ILMN_2404063;ILMN_2302947;ILMN_1773026;ILMN_2404154;ILMN_1656321;ILMN_1808494;ILMN_1755643;ILMN_2300022;ILMN_1738773;ILMN_2397406;ILMN_1663787;ILMN_1672876;ILMN_1702755;ILMN_1793628;ILMN_2051972;ILMN_1750324;ILMN_1730625;ILMN_1697611;ILMN_1753729;ILMN_1690884;ILMN_1751375;ILMN_2340877;ILMN_1754055;ILMN_1765966;ILMN_1796928;ILMN_2339202;ILMN_1665865;ILMN_1711566;ILMN_1800354;ILMN_1797776;ILMN_1687721;ILMN_1725193;ILMN_1709734;ILMN_1651735;ILMN_1813695;ILMN_1730670;ILMN_1787923;ILMN_1663171;ILMN_1709124;ILMN_1762605;ILMN_1752968;ILMN_1766405;ILMN_1691884;ILMN_1759023;ILMN_1758229;ILMN_2188966;ILMN_2312906,ILMN_1812091;ILMN_2317923;ILMN_1731233;ILMN_1680626;ILMN_1740938;ILMN_1746085;ILMN_1659843;ILMN_1768425;ILMN_1699651;ILMN_1726448;ILMN_1762260;ILMN_2096116;ILMN_1721770;ILMN_1757497;ILMN_1702973;ILMN_1709233;ILMN_1696450;ILMN_1779228;ILMN_1680424;ILMN_1727194;ILMN_1669362;ILMN_2201678;ILMN_1719303;ILMN_2056087;ILMN_2214790;ILMN_1723978;ILMN_2353161;ILMN_1713927;ILMN_1762106;ILMN_2188264;ILMN_1726711;ILMN_2062468;ILMN_2145670;ILMN_1651719;ILMN_2184231;ILMN_1800276;ILMN_1777794;ILMN_1813206;ILMN_2315044;ILMN_1703178;ILMN_1778237;ILMN_1687301;ILMN_1779558
Intracellular metabolism of fatty acids regulates insulin secretion ,0.8462721866101172,2.4553856599240356,0.22535211267605634,0.31707043780561145,2,2,ILMN_1796094;ILMN_1666096,ILMN_1796094
NS1 Mediated Effects on Host Pathways ,0.434709851568312,2.4568192797342068,0.1434108527131783,0.31725027632799124,42,40,ILMN_2196569;ILMN_1721868;ILMN_2054019;ILMN_1664756;ILMN_1669635;ILMN_1725612;ILMN_1673962;ILMN_1738681;ILMN_1706502;ILMN_1705907;ILMN_1652989;ILMN_2061405;ILMN_1708427;ILMN_1690259;ILMN_1771903;ILMN_1768293;ILMN_1749930;ILMN_1669700;ILMN_1676005;ILMN_2381138;ILMN_1815924;ILMN_1669819;ILMN_2320574;ILMN_1666049;ILMN_1715416;ILMN_1759154;ILMN_2378316;ILMN_1701374;ILMN_2357260;ILMN_2145050;ILMN_1734826;ILMN_1732776;ILMN_1703949;ILMN_2115154;ILMN_1662130;ILMN_1762674;ILMN_1784467;ILMN_1755321;ILMN_1730999;ILMN_1751338,ILMN_2196569;ILMN_1721868;ILMN_2054019;ILMN_1664756;ILMN_1669635;ILMN_1725612;ILMN_1673962;ILMN_1738681;ILMN_1706502;ILMN_1705907;ILMN_1652989;ILMN_2061405;ILMN_1708427;ILMN_1690259;ILMN_1771903;ILMN_1768293;ILMN_1749930;ILMN_1669700
Dissolution of Fibrin Clot ,0.5702673778347072,2.4555475947361844,0.18359375,0.3174110707927164,13,12,ILMN_1740005;ILMN_1655595;ILMN_2397028;ILMN_1656057;ILMN_1744381;ILMN_2046730;ILMN_2409167;ILMN_1698587;ILMN_2150856;ILMN_2193936;ILMN_1738742;ILMN_1712400,ILMN_1740005;ILMN_1655595;ILMN_2397028;ILMN_1656057;ILMN_1744381;ILMN_2046730
