Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Misspliced GSK3beta mutants stabilize beta-catenin ,-0.533281803757848,-2.100321115083116,0.22797927461139897,0.29360534874356026,14,14,ILMN_1779841;ILMN_1712659;ILMN_1757350;ILMN_1662668;ILMN_1785988;ILMN_1810467;ILMN_2124082;ILMN_1666761;ILMN_1789283;ILMN_1722858;ILMN_1779376;ILMN_1750051;ILMN_2359887;ILMN_1766185,ILMN_1789283;ILMN_1722858;ILMN_1779376;ILMN_1750051;ILMN_2359887;ILMN_1766185
Retinoid cycle disease events ,0.6154474633957073,3.4470015500506177,0.07692307692307693,0.294230514531289,13,12,ILMN_1773395;ILMN_1814719;ILMN_1656837;ILMN_2198912;ILMN_1757379;ILMN_1792182;ILMN_1698444;ILMN_1807652;ILMN_1762033;ILMN_1673491;ILMN_1751980;ILMN_1794965,ILMN_1773395;ILMN_1814719;ILMN_1656837
Activation of NMDA receptors and postsynaptic events ,0.2820795855170704,3.4456148072762707,0.3675496688741722,0.29423333903964105,97,90,ILMN_1702501;ILMN_2140990;ILMN_2059535;ILMN_1806294;ILMN_1666625;ILMN_1676215;ILMN_1680874;ILMN_1702636;ILMN_1783889;ILMN_1778242;ILMN_2315208;ILMN_1737252;ILMN_1782043;ILMN_1705686;ILMN_1771523;ILMN_1768595;ILMN_1706677;ILMN_2203299;ILMN_1753377;ILMN_1810593;ILMN_2322100;ILMN_1683415;ILMN_1758400;ILMN_2277077;ILMN_1684850;ILMN_1659086;ILMN_1663444;ILMN_1754440;ILMN_1652464;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_2321301;ILMN_1660372;ILMN_1708508;ILMN_2227790;ILMN_1807968;ILMN_2251452;ILMN_1806293;ILMN_2359601;ILMN_1701958;ILMN_2310814;ILMN_1691849;ILMN_2382758;ILMN_1743021;ILMN_2038775;ILMN_1679482;ILMN_1793659;ILMN_1775759;ILMN_1682459;ILMN_1797531;ILMN_1791726;ILMN_2182656;ILMN_1675984;ILMN_1742073;ILMN_2359789;ILMN_1779386;ILMN_1793522;ILMN_1767168;ILMN_1668778;ILMN_1740655;ILMN_1699854;ILMN_1784300;ILMN_1674390;ILMN_1653728;ILMN_1710280;ILMN_1808368;ILMN_1786195;ILMN_2215640;ILMN_1786834;ILMN_1716754;ILMN_1681888;ILMN_1667260;ILMN_1677635;ILMN_1778253;ILMN_1699798;ILMN_1751984;ILMN_1786021;ILMN_1654422;ILMN_1810554;ILMN_1733155;ILMN_2178994;ILMN_1742167;ILMN_1670385;ILMN_1654773;ILMN_2148819;ILMN_1780769;ILMN_1728071;ILMN_1811515;ILMN_1721868,ILMN_1702501;ILMN_2140990;ILMN_2059535;ILMN_1806294;ILMN_1666625;ILMN_1676215;ILMN_1680874;ILMN_1702636;ILMN_1783889;ILMN_1778242;ILMN_2315208;ILMN_1737252;ILMN_1782043;ILMN_1705686;ILMN_1771523;ILMN_1768595;ILMN_1706677;ILMN_2203299;ILMN_1753377;ILMN_1810593;ILMN_2322100;ILMN_1683415;ILMN_1758400;ILMN_2277077;ILMN_1684850;ILMN_1659086;ILMN_1663444;ILMN_1754440
Cam-PDE 1 activation ,0.9478483606557595,3.4439518954098243,0.0,0.29424564355917127,3,3,ILMN_1805098;ILMN_1890773;ILMN_1778242,ILMN_1805098;ILMN_1890773;ILMN_1778242
Negative feedback regulation of MAPK pathway ,-0.6696342502966783,-2.0971768247928297,0.29328621908127206,0.29553626783173964,5,5,ILMN_1694240;ILMN_1657968;ILMN_1667260;ILMN_1813489;ILMN_1652472,ILMN_1667260;ILMN_1813489;ILMN_1652472
Cyclin D associated events in G1 ,-0.4376602450569194,-2.0947959754976915,0.1147011308562197,0.2957187871341913,45,44,ILMN_1667081;ILMN_1718565;ILMN_1668721;ILMN_1761828;ILMN_1756999;ILMN_1779841;ILMN_1788961;ILMN_1781155;ILMN_1784602;ILMN_1683178;ILMN_1742250;ILMN_1802615;ILMN_1712659;ILMN_1696591;ILMN_1711766;ILMN_2376723;ILMN_2196347;ILMN_2048326;ILMN_1782977;ILMN_1810467;ILMN_1708922;ILMN_1652171;ILMN_2331501;ILMN_1778253;ILMN_1688480;ILMN_1749629;ILMN_2051469;ILMN_2191428;ILMN_1722858;ILMN_2083243;ILMN_1778917;ILMN_1748883;ILMN_1717714;ILMN_1793671;ILMN_1689001;ILMN_1689720;ILMN_1669502;ILMN_1661717;ILMN_2075800;ILMN_1791002;ILMN_1782745;ILMN_1782551;ILMN_1777233;ILMN_1719256,ILMN_1778253;ILMN_1688480;ILMN_1749629;ILMN_2051469;ILMN_2191428;ILMN_1722858;ILMN_2083243;ILMN_1778917;ILMN_1748883;ILMN_1717714;ILMN_1793671;ILMN_1689001;ILMN_1689720;ILMN_1669502;ILMN_1661717;ILMN_2075800;ILMN_1791002;ILMN_1782745;ILMN_1782551;ILMN_1777233;ILMN_1719256
G1 Phase ,-0.4376602450569194,-2.09534271570545,0.11993517017828201,0.2957202216919002,45,44,ILMN_1667081;ILMN_1718565;ILMN_1668721;ILMN_1761828;ILMN_1756999;ILMN_1779841;ILMN_1788961;ILMN_1781155;ILMN_1784602;ILMN_1683178;ILMN_1742250;ILMN_1802615;ILMN_1712659;ILMN_1696591;ILMN_1711766;ILMN_2376723;ILMN_2196347;ILMN_2048326;ILMN_1782977;ILMN_1810467;ILMN_1708922;ILMN_1652171;ILMN_2331501;ILMN_1778253;ILMN_1688480;ILMN_1749629;ILMN_2051469;ILMN_2191428;ILMN_1722858;ILMN_2083243;ILMN_1778917;ILMN_1748883;ILMN_1717714;ILMN_1793671;ILMN_1689001;ILMN_1689720;ILMN_1669502;ILMN_1661717;ILMN_2075800;ILMN_1791002;ILMN_1782745;ILMN_1782551;ILMN_1777233;ILMN_1719256,ILMN_1778253;ILMN_1688480;ILMN_1749629;ILMN_2051469;ILMN_2191428;ILMN_1722858;ILMN_2083243;ILMN_1778917;ILMN_1748883;ILMN_1717714;ILMN_1793671;ILMN_1689001;ILMN_1689720;ILMN_1669502;ILMN_1661717;ILMN_2075800;ILMN_1791002;ILMN_1782745;ILMN_1782551;ILMN_1777233;ILMN_1719256
Tight junction interactions ,-0.47002979885106116,-2.0957895043417634,0.1416803953871499,0.29580736115156736,30,28,ILMN_1728197;ILMN_1750097;ILMN_1682226;ILMN_1661194;ILMN_2323848;ILMN_1746676;ILMN_1724877;ILMN_1721818;ILMN_1662484;ILMN_1815388;ILMN_2208435;ILMN_1804531;ILMN_1729639;ILMN_1654759;ILMN_1725338;ILMN_1683757;ILMN_1724686;ILMN_1710524;ILMN_1795190;ILMN_1750689;ILMN_1787657;ILMN_1745154;ILMN_1747318;ILMN_1725188;ILMN_2132458;ILMN_1723042;ILMN_2405680;ILMN_2406532,ILMN_1795190;ILMN_1750689;ILMN_1787657;ILMN_1745154;ILMN_1747318;ILMN_1725188;ILMN_2132458;ILMN_1723042;ILMN_2405680;ILMN_2406532
N-Glycan antennae elongation ,-0.5530268304985991,-2.0962257757917664,0.21016949152542372,0.295875686340028,17,13,ILMN_1758461;ILMN_1756501;ILMN_1732555;ILMN_2117736;ILMN_1697301;ILMN_1698508;ILMN_1685824;ILMN_2380688;ILMN_1721391;ILMN_2204545;ILMN_1731049;ILMN_1796106;ILMN_1692267,ILMN_1685824;ILMN_2380688;ILMN_1721391;ILMN_2204545;ILMN_1731049;ILMN_1796106;ILMN_1692267
Transcriptional Regulation by MECP2 ,0.34683276059343393,3.4365729888404655,0.15028901734104047,0.2968384960279326,64,60,ILMN_1742544;ILMN_1800225;ILMN_1743373;ILMN_1778242;ILMN_2405400;ILMN_1701134;ILMN_1698419;ILMN_1772455;ILMN_1671326;ILMN_1702715;ILMN_2373155;ILMN_1853711;ILMN_1683415;ILMN_1731507;ILMN_1768947;ILMN_2149946;ILMN_2069224;ILMN_1729161;ILMN_1812824;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_1778444;ILMN_1728301;ILMN_1660372;ILMN_1751276;ILMN_2359601;ILMN_1653807;ILMN_1719828;ILMN_1771201;ILMN_1805996;ILMN_1793549;ILMN_1744795;ILMN_2382758;ILMN_1768969;ILMN_1809751;ILMN_2186369;ILMN_1706304;ILMN_1715175;ILMN_1812859;ILMN_1668035;ILMN_1746871;ILMN_1767168;ILMN_1694223;ILMN_1794595;ILMN_2094377;ILMN_1681591;ILMN_1786195;ILMN_1770635;ILMN_1739573;ILMN_2407811;ILMN_1727458;ILMN_1798657;ILMN_1725700;ILMN_1653263;ILMN_1714782;ILMN_2379130;ILMN_1695719;ILMN_1767747;ILMN_1684217,ILMN_1742544;ILMN_1800225;ILMN_1743373;ILMN_1778242;ILMN_2405400;ILMN_1701134;ILMN_1698419;ILMN_1772455;ILMN_1671326;ILMN_1702715;ILMN_2373155;ILMN_1853711;ILMN_1683415;ILMN_1731507;ILMN_1768947;ILMN_2149946;ILMN_2069224;ILMN_1729161;ILMN_1812824;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_1778444;ILMN_1728301;ILMN_1660372
Deactivation of the beta-catenin transactivating complex ,-0.4453465205415301,-2.091177777985799,0.11563517915309446,0.29709859230150953,42,40,ILMN_1671092;ILMN_2103761;ILMN_1815032;ILMN_1913641;ILMN_2367141;ILMN_1672486;ILMN_1757350;ILMN_1662668;ILMN_1748661;ILMN_1679185;ILMN_2048326;ILMN_1733841;ILMN_1802743;ILMN_1782977;ILMN_1689438;ILMN_2379734;ILMN_1748182;ILMN_2256687;ILMN_2399571;ILMN_1770635;ILMN_2381168;ILMN_1844132;ILMN_1653055;ILMN_1727458;ILMN_1743966;ILMN_2331501;ILMN_1666933;ILMN_1806122;ILMN_1743347;ILMN_2191428;ILMN_1751572;ILMN_2340877;ILMN_1805466;ILMN_1725121;ILMN_1815745;ILMN_1683755;ILMN_1696532;ILMN_1695334;ILMN_1801928;ILMN_1704452,ILMN_1727458;ILMN_1743966;ILMN_2331501;ILMN_1666933;ILMN_1806122;ILMN_1743347;ILMN_2191428;ILMN_1751572;ILMN_2340877;ILMN_1805466;ILMN_1725121;ILMN_1815745;ILMN_1683755;ILMN_1696532;ILMN_1695334;ILMN_1801928;ILMN_1704452
eNOS activation ,0.6218754604326087,3.4346438641384505,0.09653465346534654,0.29717301944528457,16,10,ILMN_1758128;ILMN_1687583;ILMN_1778242;ILMN_1775224;ILMN_1748661;ILMN_1715526;ILMN_2099798;ILMN_1770787;ILMN_1668507;ILMN_1705849,ILMN_1758128;ILMN_1687583;ILMN_1778242;ILMN_1775224
Antigen processing: Ubiquitination & Proteasome degradation ,-0.43356621127782663,-2.08932714722213,0.0,0.29722674470528393,335,304,ILMN_1770641;ILMN_1771139;ILMN_2402817;ILMN_1673370;ILMN_1794612;ILMN_1786211;ILMN_1663379;ILMN_1792825;ILMN_1688702;ILMN_1683026;ILMN_1707475;ILMN_1767441;ILMN_1754279;ILMN_1803211;ILMN_2380566;ILMN_1790978;ILMN_1683096;ILMN_1745962;ILMN_1741032;ILMN_1685580;ILMN_1729294;ILMN_2210837;ILMN_2176955;ILMN_1707084;ILMN_2385178;ILMN_1692785;ILMN_1713759;ILMN_1699606;ILMN_1705953;ILMN_1716272;ILMN_1664802;ILMN_1713682;ILMN_2376108;ILMN_1813475;ILMN_1701837;ILMN_1702489;ILMN_2323385;ILMN_2199362;ILMN_1854349;ILMN_1732767;ILMN_1774733;ILMN_1661653;ILMN_2395692;ILMN_2156250;ILMN_1767006;ILMN_2361737;ILMN_1656902;ILMN_1682037;ILMN_1669553;ILMN_1682081;ILMN_1705390;ILMN_1841620;ILMN_1656111;ILMN_1733627;ILMN_1699226;ILMN_1722698;ILMN_1700408;ILMN_1752283;ILMN_1802973;ILMN_2071405;ILMN_1677877;ILMN_1793894;ILMN_1678054;ILMN_1687199;ILMN_1716952;ILMN_1659553;ILMN_1811098;ILMN_1776173;ILMN_1805662;ILMN_1793651;ILMN_1777180;ILMN_1756525;ILMN_1711787;ILMN_1729749;ILMN_1664466;ILMN_1744725;ILMN_2411264;ILMN_1711766;ILMN_1739318;ILMN_2400206;ILMN_1703140;ILMN_2339796;ILMN_1797406;ILMN_1705035;ILMN_1655532;ILMN_1770479;ILMN_1654639;ILMN_1742775;ILMN_1810881;ILMN_1697691;ILMN_1798433;ILMN_1806017;ILMN_2394571;ILMN_1653670;ILMN_1763200;ILMN_1683817;ILMN_1714170;ILMN_1747195;ILMN_1783675;ILMN_1806778;ILMN_1849514;ILMN_1681308;ILMN_1711269;ILMN_1775268;ILMN_2391141;ILMN_1727134;ILMN_2258234;ILMN_1791253;ILMN_1779633;ILMN_1671393;ILMN_1789274;ILMN_1671427;ILMN_1769207;ILMN_1807044;ILMN_1683355;ILMN_2406313;ILMN_1654737;ILMN_1667261;ILMN_2049063;ILMN_1689380;ILMN_2335109;ILMN_1659103;ILMN_1721659;ILMN_1753737;ILMN_1674756;ILMN_2096759;ILMN_2320853;ILMN_1694504;ILMN_2048326;ILMN_1762155;ILMN_2381834;ILMN_2324157;ILMN_1795811;ILMN_1719254;ILMN_1671215;ILMN_1720926;ILMN_2174702;ILMN_1691428;ILMN_1690866;ILMN_1670829;ILMN_1785179;ILMN_1753207;ILMN_2272251;ILMN_2225061;ILMN_1723177;ILMN_1706094;ILMN_1782977;ILMN_1693438;ILMN_2291010;ILMN_1703955;ILMN_1743086;ILMN_1755281;ILMN_1795964;ILMN_1689438;ILMN_1755811;ILMN_1670920;ILMN_1699503;ILMN_1658182;ILMN_1673042;ILMN_1671513;ILMN_1746533;ILMN_1739259;ILMN_2373728;ILMN_1740217;ILMN_1813243;ILMN_1736682;ILMN_1725870;ILMN_1656364;ILMN_1666670;ILMN_1713841;ILMN_1786612;ILMN_2146372;ILMN_1790530;ILMN_2128358;ILMN_2252495;ILMN_1725306;ILMN_1753040;ILMN_1787988;ILMN_1702618;ILMN_1711862;ILMN_2376625;ILMN_1656826;ILMN_1708103;ILMN_2370160;ILMN_1769503;ILMN_1712755;ILMN_1740528;ILMN_1709611;ILMN_1880834;ILMN_1714461;ILMN_1675721;ILMN_2058512;ILMN_2168992;ILMN_1719103;ILMN_1701962;ILMN_1655165;ILMN_2387553;ILMN_2383435;ILMN_2408450;ILMN_2058975;ILMN_1682098;ILMN_1721921;ILMN_2077504;ILMN_2049423;ILMN_1675429;ILMN_1704094;ILMN_2411608;ILMN_1663605;ILMN_1812359;ILMN_1701869;ILMN_2358647;ILMN_1701331;ILMN_2413517;ILMN_1723815;ILMN_2331501;ILMN_2181089;ILMN_2395389;ILMN_1652872;ILMN_2044293;ILMN_1697561;ILMN_1654408;ILMN_1760209;ILMN_1672393;ILMN_1654385;ILMN_1692826;ILMN_1808095;ILMN_1721360;ILMN_1749629;ILMN_1719039;ILMN_2164242;ILMN_1772712;ILMN_2398664;ILMN_1669252;ILMN_1666409;ILMN_1669572;ILMN_1804494;ILMN_1814156;ILMN_1779492;ILMN_2191428;ILMN_1792078;ILMN_1784380;ILMN_2307455;ILMN_1713486;ILMN_1757644;ILMN_1804328;ILMN_1704404;ILMN_1759952;ILMN_1775753;ILMN_1752526;ILMN_1739397;ILMN_1683609;ILMN_1674891;ILMN_1768784;ILMN_1675085;ILMN_1787541;ILMN_1733256;ILMN_1726659;ILMN_1780189;ILMN_1781148;ILMN_1813027;ILMN_1671583;ILMN_2346573;ILMN_1717420;ILMN_1702837;ILMN_1715540;ILMN_1752027;ILMN_1809010;ILMN_1799688;ILMN_1704342;ILMN_1801313;ILMN_1789176;ILMN_1738362;ILMN_1745697;ILMN_1701455;ILMN_2199284;ILMN_1750661;ILMN_1764794;ILMN_1663489;ILMN_1763540;ILMN_1770515;ILMN_1746579;ILMN_1776325;ILMN_1737396;ILMN_1791002;ILMN_1811997;ILMN_1756126;ILMN_1713006;ILMN_1744649;ILMN_1800952;ILMN_1790987;ILMN_1712432;ILMN_1754489;ILMN_1796430;ILMN_1808591;ILMN_1722102;ILMN_1748651;ILMN_2066020;ILMN_1733927;ILMN_1663390;ILMN_1773119;ILMN_2301083;ILMN_1718619;ILMN_1737862;ILMN_2344130,ILMN_1701869;ILMN_2358647;ILMN_1701331;ILMN_2413517;ILMN_1723815;ILMN_2331501;ILMN_2181089;ILMN_2395389;ILMN_1652872;ILMN_2044293;ILMN_1697561;ILMN_1654408;ILMN_1760209;ILMN_1672393;ILMN_1654385;ILMN_1692826;ILMN_1808095;ILMN_1721360;ILMN_1749629;ILMN_1719039;ILMN_2164242;ILMN_1772712;ILMN_2398664;ILMN_1669252;ILMN_1666409;ILMN_1669572;ILMN_1804494;ILMN_1814156;ILMN_1779492;ILMN_2191428;ILMN_1792078;ILMN_1784380;ILMN_2307455;ILMN_1713486;ILMN_1757644;ILMN_1804328;ILMN_1704404;ILMN_1759952;ILMN_1775753;ILMN_1752526;ILMN_1739397;ILMN_1683609;ILMN_1674891;ILMN_1768784;ILMN_1675085;ILMN_1787541;ILMN_1733256;ILMN_1726659;ILMN_1780189;ILMN_1781148;ILMN_1813027;ILMN_1671583;ILMN_2346573;ILMN_1717420;ILMN_1702837;ILMN_1715540;ILMN_1752027;ILMN_1809010;ILMN_1799688;ILMN_1704342;ILMN_1801313;ILMN_1789176;ILMN_1738362;ILMN_1745697;ILMN_1701455;ILMN_2199284;ILMN_1750661;ILMN_1764794;ILMN_1663489;ILMN_1763540;ILMN_1770515;ILMN_1746579;ILMN_1776325;ILMN_1737396;ILMN_1791002;ILMN_1811997;ILMN_1756126;ILMN_1713006;ILMN_1744649;ILMN_1800952;ILMN_1790987;ILMN_1712432;ILMN_1754489;ILMN_1796430;ILMN_1808591;ILMN_1722102;ILMN_1748651;ILMN_2066020;ILMN_1733927;ILMN_1663390;ILMN_1773119;ILMN_2301083;ILMN_1718619;ILMN_1737862;ILMN_2344130
Fatty acyl-CoA biosynthesis ,-0.45520130874102954,-2.0897014956729456,0.1342062193126023,0.2973757851968115,50,34,ILMN_1705247;ILMN_1737965;ILMN_1684585;ILMN_1676689;ILMN_1765954;ILMN_1666096;ILMN_1730002;ILMN_2303912;ILMN_1813400;ILMN_1725791;ILMN_2378555;ILMN_1702168;ILMN_1719627;ILMN_1711650;ILMN_1740213;ILMN_2227011;ILMN_1781280;ILMN_1692123;ILMN_1715324;ILMN_1716843;ILMN_1720799;ILMN_1798123;ILMN_1674696;ILMN_1669273;ILMN_1689329;ILMN_1743065;ILMN_1772123;ILMN_1716832;ILMN_2170353;ILMN_1813671;ILMN_1784871;ILMN_1749014;ILMN_1700546;ILMN_2103591,ILMN_1720799;ILMN_1798123;ILMN_1674696;ILMN_1669273;ILMN_1689329;ILMN_1743065;ILMN_1772123;ILMN_1716832;ILMN_2170353;ILMN_1813671;ILMN_1784871;ILMN_1749014;ILMN_1700546;ILMN_2103591
Glutamate and glutamine metabolism ,-0.530960989329565,-2.091386139579493,0.24390243902439024,0.2973833339647438,14,13,ILMN_2188722;ILMN_2068747;ILMN_1713756;ILMN_1764096;ILMN_1681757;ILMN_1677439;ILMN_1706664;ILMN_1801348;ILMN_1777521;ILMN_1715178;ILMN_1653496;ILMN_1808568;ILMN_1686387,ILMN_1715178;ILMN_1653496;ILMN_1808568;ILMN_1686387
Intestinal infectious diseases ,-0.7867915249377151,-2.0917288214704,0.446,0.29757682258563917,1,1,ILMN_1722869,ILMN_1722869
SHC1 events in EGFR signaling ,-0.5413992722251625,-2.0899814919300064,0.2309027777777778,0.29759672555329897,14,13,ILMN_2121408;ILMN_1701967;ILMN_1696521;ILMN_1805175;ILMN_1767135;ILMN_1657248;ILMN_1775759;ILMN_2081070;ILMN_1742521;ILMN_1815313;ILMN_1690733;ILMN_1699798;ILMN_1728071,ILMN_2081070;ILMN_1742521;ILMN_1815313;ILMN_1690733;ILMN_1699798;ILMN_1728071
Choline catabolism ,0.7698577968448215,3.436691188154867,0.07529411764705882,0.2975973785948538,5,5,ILMN_1717853;ILMN_1656638;ILMN_1763461;ILMN_1700695;ILMN_1704973,ILMN_1717853;ILMN_1656638
Downregulation of SMAD2/3:SMAD4 transcriptional activity ,-0.48606258194973845,-2.0882704160457983,0.20854700854700856,0.2976245085060247,22,21,ILMN_1682738;ILMN_1698419;ILMN_1741477;ILMN_2320853;ILMN_2048326;ILMN_1656165;ILMN_2296045;ILMN_2186369;ILMN_2098119;ILMN_1782977;ILMN_1751036;ILMN_1787988;ILMN_1710598;ILMN_1675429;ILMN_1727458;ILMN_2331501;ILMN_1760209;ILMN_2191428;ILMN_2318638;ILMN_2351930;ILMN_1709044,ILMN_1675429;ILMN_1727458;ILMN_2331501;ILMN_1760209;ILMN_2191428;ILMN_2318638;ILMN_2351930;ILMN_1709044
Organic cation transport ,-0.6396451696296321,-2.0866573847660197,0.19071310116086235,0.2984044850866781,9,8,ILMN_1762410;ILMN_2050911;ILMN_1669335;ILMN_1715742;ILMN_1730639;ILMN_2382505;ILMN_1699357;ILMN_1726704,ILMN_2382505;ILMN_1699357;ILMN_1726704
Downregulation of ERBB2 signaling ,-0.47621713816825234,-2.084789706235061,0.12857142857142856,0.2989338161976031,29,28,ILMN_2121408;ILMN_1737252;ILMN_2176955;ILMN_2337880;ILMN_1748661;ILMN_1696521;ILMN_2325610;ILMN_1804662;ILMN_1668369;ILMN_2048326;ILMN_1657248;ILMN_1782977;ILMN_1717902;ILMN_1653728;ILMN_2094587;ILMN_1774945;ILMN_1770005;ILMN_2081070;ILMN_2331501;ILMN_1695509;ILMN_1690733;ILMN_2352401;ILMN_1808095;ILMN_1743347;ILMN_2191428;ILMN_2397602;ILMN_1756126;ILMN_2373515,ILMN_1770005;ILMN_2081070;ILMN_2331501;ILMN_1695509;ILMN_1690733;ILMN_2352401;ILMN_1808095;ILMN_1743347;ILMN_2191428;ILMN_2397602;ILMN_1756126;ILMN_2373515
RAS GTPase cycle mutants ,-0.7820758162246785,-2.084059502190125,0.28051001821493626,0.29906786916674455,3,2,ILMN_1775759;ILMN_1699798,ILMN_1699798
Prevention of phagosomal-lysosomal fusion ,-0.5927098223476133,-2.084877652995191,0.2530755711775044,0.29930131551491124,8,8,ILMN_1713749;ILMN_1789243;ILMN_2048326;ILMN_1782977;ILMN_2331501;ILMN_2191428;ILMN_1805800;ILMN_1715994,ILMN_2331501;ILMN_2191428;ILMN_1805800;ILMN_1715994
Oncogene Induced Senescence ,-0.43138886714577257,-2.0830601826110167,0.18197278911564627,0.29939477261123126,35,34,ILMN_1664861;ILMN_1720158;ILMN_2122103;ILMN_1802615;ILMN_1696591;ILMN_1671326;ILMN_1706677;ILMN_1676010;ILMN_2376723;ILMN_1674629;ILMN_1771201;ILMN_2048326;ILMN_1809751;ILMN_1706304;ILMN_1782977;ILMN_1746871;ILMN_1814208;ILMN_1652171;ILMN_1739573;ILMN_1725700;ILMN_1652749;ILMN_2331501;ILMN_1667260;ILMN_1779356;ILMN_2051469;ILMN_2191428;ILMN_1748883;ILMN_1717714;ILMN_1793671;ILMN_1689001;ILMN_1669502;ILMN_1746020;ILMN_1661717;ILMN_1777233,ILMN_1725700;ILMN_1652749;ILMN_2331501;ILMN_1667260;ILMN_1779356;ILMN_2051469;ILMN_2191428;ILMN_1748883;ILMN_1717714;ILMN_1793671;ILMN_1689001;ILMN_1669502;ILMN_1746020;ILMN_1661717;ILMN_1777233
Regulation of IFNG signaling ,0.5257306146058077,3.4280479317234547,0.15119363395225463,0.30005047451574574,14,13,ILMN_1793384;ILMN_1780598;ILMN_1683178;ILMN_1764964;ILMN_1774733;ILMN_2156250;ILMN_2207291;ILMN_2400030;ILMN_1778236;ILMN_1681591;ILMN_2379835;ILMN_1691364;ILMN_1664122,ILMN_1793384;ILMN_1780598;ILMN_1683178;ILMN_1764964;ILMN_1774733;ILMN_2156250;ILMN_2207291;ILMN_2400030
Gamma-carboxylation of protein precursors ,0.7300619868543146,3.4227864696235804,0.042505592841163314,0.30210977472893,9,8,ILMN_1671928;ILMN_1779558;ILMN_1670708;ILMN_1810651;ILMN_1664565;ILMN_1687721;ILMN_1758232;ILMN_1755818,ILMN_1671928;ILMN_1779558;ILMN_1670708
FGFR1b ligand binding and activation ,0.81775736791995,3.4080189553712157,0.03837471783295711,0.30380211796568535,5,5,ILMN_2105919;ILMN_2398261;ILMN_1699735;ILMN_2095633;ILMN_1723227,ILMN_2105919;ILMN_2398261
Negative regulation of NMDA receptor-mediated neuronal transmission ,0.5345217278353328,3.4180648429995815,0.05176470588235294,0.3038370761392768,20,20,ILMN_2140990;ILMN_2059535;ILMN_1676215;ILMN_1778242;ILMN_2315208;ILMN_1768595;ILMN_1683415;ILMN_1659086;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_2321301;ILMN_1708508;ILMN_2227790;ILMN_2359601;ILMN_1701958;ILMN_1767168;ILMN_1740655;ILMN_1654422;ILMN_1811515,ILMN_2140990;ILMN_2059535;ILMN_1676215;ILMN_1778242;ILMN_2315208;ILMN_1768595;ILMN_1683415;ILMN_1659086;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_2321301;ILMN_1708508;ILMN_2227790
"Unblocking of NMDA receptors, glutamate binding and activation ",0.5179245020369168,3.4088800309474694,0.0851581508515815,0.30413161072702805,20,20,ILMN_1676215;ILMN_1778242;ILMN_2315208;ILMN_1782043;ILMN_1768595;ILMN_2203299;ILMN_2322100;ILMN_1683415;ILMN_1659086;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_2321301;ILMN_1660372;ILMN_2227790;ILMN_2359601;ILMN_1701958;ILMN_1740655;ILMN_1654422;ILMN_1811515,ILMN_1676215;ILMN_1778242;ILMN_2315208;ILMN_1782043;ILMN_1768595;ILMN_2203299;ILMN_2322100;ILMN_1683415;ILMN_1659086;ILMN_1666445;ILMN_1895745;ILMN_1908923;ILMN_2321301;ILMN_1660372;ILMN_2227790
Disinhibition of SNARE formation ,0.8569823544029038,3.4160358151924592,0.03205128205128205,0.3041455292587974,4,4,ILMN_1716563;ILMN_1771800;ILMN_1764168;ILMN_1739812,ILMN_1716563;ILMN_1771800;ILMN_1764168
Adrenoceptors ,0.7627953036231864,3.410846706320107,0.02813852813852814,0.3045835599045135,8,7,ILMN_1695590;ILMN_1659371;ILMN_1694007;ILMN_1813598;ILMN_1677868;ILMN_1716421;ILMN_1733963,ILMN_1695590;ILMN_1659371
Repression of WNT target genes ,0.5995609519145844,3.4092548618385767,0.10287081339712918,0.30472695525425275,13,12,ILMN_2103761;ILMN_1724480;ILMN_2367141;ILMN_1672486;ILMN_1680618;ILMN_2333107;ILMN_1679185;ILMN_1733841;ILMN_2379734;ILMN_1727458;ILMN_1691294;ILMN_1751572,ILMN_2103761;ILMN_1724480;ILMN_2367141;ILMN_1672486;ILMN_1680618;ILMN_2333107
